precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
365.000 €;Casa en Urb. Les Ginesteres;/comprar/casa-argentona_centro_urbano-21756012212_100500/;Argentona;4 habs.;3 baños;207 m²;;"Casa impecable en argentona, con buena comunicación y en una zona tranquila. Acceso rápido a la autopista de barcelona y girona. 
...";41.5663;2.37276;;barcelona
158.899 €;Piso en Carrer de Federico García Lorca, 4;/comprar/piso-eixample_centre_barri_antic-37503800148_106700/;L'Eixample Centre-Barri Antic (Viladecans);2 habs.;1 baño;69 m²;;Te presentamos hermoso ático en pleno centro de viladecans con 2 habitaciones, siendo anteriormente de 3 para ampliar espacios y m...;41.318;2.01357;;barcelona
186.600 €;Piso en Carrer del Bruc;/comprar/piso-valldaura08241-45070959348_519054/;Valldaura (Manresa);3 habs.;2 baños;101 m²;7ª planta;En la encantadora ciudad de manresa, se encuentra este amplio piso en la zona de valldaura. Ubicado en la séptima planta, este pis...;41.721655491;1.817407496;;barcelona
368.000 €;Chalet en Castellar del Vallès;/comprar/chalet-castellar_del_valles_centro_urbano-45064396395_108500/;Castellar del Vallès;4 habs.;2 baños;;;Gestillar te ofrece en exclusiva:. Casa de 280m² en parcela de 1000m² en can font, . Descubre esta bonita casa ubicada en una ampl...;41.596513267;2.060271956;;barcelona
128.000 €;Piso en Carrer de Narcís Monturiol, 20;/comprar/piso-canovelles_centro_urbano-35072208379_500315/;Canovelles;3 habs.;1 baño;71 m²;2ª planta;Piso .altura piso 2º, piso superficie total 71 m², superficie útil 66 m², hab. Individuales: 1, habitaciones dobles: 2, 1 baño, an...;41.61402773936988;2.2824215075851977;;barcelona
188.500 €;Piso en Centre;/comprar/piso-eixample_centre_barri_antic-38392562289_100500/;L'Eixample Centre-Barri Antic (Viladecans);3 habs.;1 baño;76 m²;1ª planta;Piso en viladecans zona centre, 76 m. De superficie, 8 m² de cocina, 25 m² de comedor, 50 m² de terraza,  una habitación doble y 2...;41.316430979;2.013901891;;barcelona
147.000 €;Piso en Can Sant Joan;/comprar/piso-can_sant_joan-45035238566_100500/;Can Sant Joan (Montcada i Reixac);2 habs.;1 baño;70 m²;1ª planta;Vivienda muy bien comunicada a tan solo 2 minutos estación de tres y autobuses, se compone de 2 habitaciones muy amplias (antes tr...;41.4690646;2.1856653;;barcelona
360.000 €;Casa en Palau-Solità I Plegamans;/comprar/casa-palau_solita_i_plegamans_centro_urbano-40890057151_216500/;Palau-solità i Plegamans;5 habs.;2 baños;180 m²;;Casa con 2 viviendas,  en una excelente zona, junto al casco urbano de palau-solità i plegamans, a 20 minutos de barcelona - nudo ...;41.577327226;2.184448404;;barcelona
174.000 €;Piso en Carrer de Pizarro;/comprar/piso-mataro_eixample-34181030225_525870/;Eixample (Mataró);3 habs.;1 baño;83 m²;Bajo;¿Te gustaría vivir en un piso en planta baja con zona comunitaria, a 5 minutos del centro de la ciudad y de la playa? Pues déjanos...;41.5364836;2.4355571;;barcelona
460.000 €;Piso en Carrer de Tamarit;/comprar/piso-eixample_sant_antoni08015-44245808847_101800/;Sant Antoni (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;100 m²;6ª planta;En el corazón de barcelona, en la prestigiosa zona de eixample - sant antoni, se encuentra este impecable piso en venta que te cau...;41.37703;2.1589865;;barcelona
199.000 €;Piso en Cardedeu;/comprar/piso-cardedeu_centro_urbano-39259089305_518774/;Cardedeu;4 habs.;1 baño;110 m²;2ª planta;Gran piso ubicado al lado de una de las calles más céntricas del pueblo, calle verge del pilar, donde encontrarás todos los servic...;41.637765185;2.360869055;;barcelona
385.000 €;Piso en Carrer de Vila i Vilà;/comprar/piso-el_poble_sec08004-40889832601_100500/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);4 habs.;2 baños;94 m²;2ª planta;Fantástico piso todo exterior  en finca esquinera y en la mejor zona en expansión de poble sec , junto al parc de les 3 xemeneies....;41.373405154;2.171578627;;barcelona
202.500 €;Piso en Can Tiana-Pont Vell;/comprar/piso-can_tiana_pont_vell08291-44241741154_100200/;Can Tiana-Pont Vell (Ripollet);3 habs.;1 baño;74 m²;;Este encantador ático con ascensor de 74 m², ubicado en la zona de el pont vell, ofrece una distribución inteligente y una gran ca...;41.497143418;2.146333003;;barcelona
400.000 €;Piso en  Pr Prolongación de La Rambla del Carmen;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-28400453098_109700/;Esplugues de Llobregat;3 habs.;2 baños;75 m²;;Piso en un inmueble de obra nueva de 75 m2 de superficie construida y situado en la zona de Esplugues de Llobregat. Está estructurado en 3 habitaciones y terraza. Proporciona como acabados armarios empotrados 2 habitaciones.;41,3693982;2,0870412;;barcelona
269.900 €;Dúplex en Congost-Can Gili;/comprar/duplex-congost_can_gili08403-45003221991_101800/;Congost-Can Gili (Granollers);7 habs.;3 baños;232 m²;;"Dúplex de 232 m², según el catastro, ubicado en la zona de can gili en granollers.

En la planta principal, te recibe un espacioso...";41.6133506;2.2774251;;barcelona
234.000 €;Piso en Centre;/comprar/piso-vilanova_i_la_geltru_centre-40871211023_100500/;Centre (Vilanova i la Geltrú);1 hab.;1 baño;70 m²;Bajo;Espectacular rehabilitación de finca indiana en el centro de vilanova, con 7 pisos amplios manteniendo el espíritu clásico de la c...;41.225377001;1.726938487;;barcelona
398.000 €;Casa en Taradell;/comprar/casa-taradell_centro_urbano-2509103118_253600/;Taradell;3 habs.;3 baños;200 m²;;“promoció de 4 habitatges d’obra nova.” casa aparellada  de 200 m² ubicada en una parcel•la de 144 m² situada a pocs metres del ce...;41.8724935;2.2872806;;barcelona
490.000 €;Piso en Carrer de Villarroel;/comprar/piso-antiga_esquerra_de_eixample08011-44169611487_100500/;L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;1 baño;76 m²;1ª planta;Precioso y señorial. Mágico y elegante. Moderno pero conservando elementos de origen. La verdad es que es una pieza muy especial d...;41.386589412;2.154877518;;barcelona
1.490.000 €;Piso en Via Augusta;/comprar/piso-sant_gervasi_galvany08021-40073932726_100500/;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);5 habs.;5 baños;321 m²;4ª planta;Geinbar presenta en venta esta exclusiva vivienda con zona comunitaria, parque infantil y piscina, ubicada en vía augusta con call...;41.397835859;2.135714171;;barcelona
250.000 €;Dúplex en Carrer de Guer;/comprar/duplex-centelles_centro_urbano-38366991227_137000/;Centelles;3 habs.;2 baños;110 m²;1ª planta;"Has pensado en vivir en un dúplex en centelles?

En osona activa te queremos ofrecer esta oportunidad. Dúplex situado en una zona ...";41.7986;2.22448;;barcelona
399.500 €;Piso en Baixada del Castell;/comprar/piso-llinars_del_valles_centro_urbano-44205357925_101800/;Llinars del Vallès;4 habs.;3 baños;170 m²;2ª planta;Venta directa con propietario. Precioso piso dúplex de unos 170m construidos, de los cuales 150m son de vivienda, más 4 terrazas q...;41.6393304;2.403366;;barcelona
250.000 €;Piso en calle Sant Antoni M. Claret;/comprar/piso-sant_miquel_tres_torres08402-43363652148_100500/;Sant Miquel-Tres Torres (Granollers);3 habs.;2 baños;90 m²;2ª planta;Este encantador piso, ubicado estratégicamente en granollers cerca de la estación de renfe, ofrece comodidad y accesibilidad en un...;41.5988901;2.2900494;;barcelona
330.000 €;Piso en Sanfeliu;/comprar/piso-sanfeliu08906-44258261245_108500/;Sanfeliu (L'Hospitalet de Llobregat);3 habs.;2 baños;70 m²;;¡Oportunidad única en hospitalet! Acogedor piso listo para disfrutar cerca de barcelona. Este encantador piso situado en hospitale...;41.3646096;2.0904329;;barcelona
125.000 €;Piso en calle Carrer Santo Domingo;/comprar/piso-sant_feliu_de_codines_centro_urbano-31748020577_101800/;Sant Feliu de Codines;2 habs.;1 baño;149 m²;;"Piso de 2 habitaciones, 1 baño, salón comedor con cocina office integrada.
En la planta superior tenemos un espacio diáfano donde ...";41.6907978;2.1594923;;barcelona
444.000 €;Piso en Avinguda de la Constitució;/comprar/piso-castelldefels_centre-40840000895_103800/;Centre (Castelldefels);3 habs.;2 baños;94 m²;2ª planta;Promoción de obra nueva en el centro del pueblo. Pisos de 2, 3 y 4 habitaciones. Áticos dúplex. Excelente calidad en sus acabados....;41.2787134;1.9779379;;barcelona
110.000 €;Piso en Bonavista-Bufalà;/comprar/piso-bonavista_bufala08915-41691110614_108500/;Bonavista-Bufalà (Badalona);2 habs.;1 baño;54 m²;;"¡Descubre una exclusiva oportunidad con gestillar vallès!. Piso en bufalà, badalona:  en plaça balears. Ubicación estratégica:. 
E...";41.4621523;2.2428631;;barcelona
299.900 €;Piso en Gotic;/comprar/piso-el_barri_gotic08002-43431739336_108900/;El Barri Gòtic (Distrito Ciutat Vella. Barcelona Capital);3 habs.;1 baño;88 m²;;¡Bienvenido a tu nuevo hogar! Este hermoso piso de 3 habitaciones y 1 baño, está ubicado en el barrio gótico de barcelona, es el n...;41.3817341;2.1785459;;barcelona
730.000 €;Casa adosada en Carrer d'Almeria, 29;/comprar/casa_adosada-el_masnou_centro_urbano-44225552972_108500/;El Masnou;4 habs.;4 baños;206 m²;;Esta estupenda casa adosada en el masnou es una verdadera joya que ofrece una experiencia de vida excepcional. Construida en 1987 ...;41.4857;2.30845;;barcelona
117.900 €;Piso en Institut;/comprar/piso-sant_vicenc_de_castellet_centro_urbano-44265170460_100500/;Sant Vicenç de Castellet;3 habs.;1 baño;86 m²;3ª planta;Piso de 3 habitaciones de grandes dimensiones, todas exteriores con luz natural. Cocina amplía con galería con mucha luz natural. ...;41.672006672;1.86217582;;barcelona
750.000 €;Chalet en Carrer de la Carossa;/comprar/chalet-matadepera_centro_urbano-44239790981_100500/;Matadepera;3 habs.;2 baños;400 m²;;¡Bienvenidos a este espectacular chalet independiente en venta! Esta hermosa propiedad se encuentra en el exclusivo municipio de m...;41.62740482;2.005232906;;barcelona
224.900 €;Piso en Sant Vicenç dels Horts;/comprar/piso-sant_vicenc_dels_horts_centro_urbano-43387880192_100200/;Sant Vicenç dels Horts;4 habs.;;131 m²;1ª planta;"Tecnocasa estudi sant vicenç dels horts tiene el placer de ofrecerles este inmueble en exclusiva.

No se pierda los detalles…

Est...";41.398959664;2.007556183;;barcelona
385.000 €;Piso en Carrer de la Providència;/comprar/piso-el_camp_en_grassot_gracia_nova08024-43345281151_101800/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);2 habs.;1 baño;86 m²;;Inmueble de 86m² distribuido en dos zonas independientes. Gran recibidor distribuidor donde divide zona de dia con la zona de noch...;41.4081739;2.1596392;;barcelona
154.800 €;Piso en Centre;/comprar/piso-igualada_centro_urbano-380749089_501441/;Centre (Igualada);3 habs.;2 baños;95 m²;2ª planta;"Piso en perfecto estado en edificio de solo dos vecinos en el centro de igualada en zona tranquila. 
3 dormitorios (dos dobles), 2...";41.582239085;1.612168738;;barcelona
650.000 €;Chalet en calle Josep Set, nº Sn;/comprar/chalet-arenys_de_munt_centro_urbano-38384472936_108500/;Arenys de Munt;4 habs.;3 baños;520 m²;;Preciosa casa independiente en arenys de munt. Se trata de una propiedad que cuenta con unas increíbles vistas a la montaña y al m...;41.6153;2.52882;;barcelona
450.000 €;Casa en Carrer de Querol, 20;/comprar/casa-collbato_centro_urbano-44221208149_527960/;Collbató;4 habs.;3 baños;250 m²;;Gran vivienda unifamiliar de tres plantas, en exclusiva zona residencial de collbató con vistas excepcionales e inmejorables a la ...;41.5614;1.80301;;barcelona
222.000 €;Piso en calle Carrer del Pintor Joan Carles Panyó;/comprar/piso-mataro_els_molins08304-31691082608_101800/;Els Molins (Mataró);3 habs.;1 baño;92 m²;;Impresionante planta baja venta de 92m² que consta de amplio salón comedor de 20m²  con salida a una terraza interior con un cuart...;41.5501305;2.4437332;;barcelona
103.000 €;Piso en Plana Lledó-Can Borrell-Gallecs-Lourdes;/comprar/piso-plana_lledo_can_borrell_gallecs_lourdes08100-45000105107_101800/;Plana Lledó-Can Borrell-Gallecs-Lourdes (Mollet del Vallès);2 habs.;1 baño;55 m²;;Se vende un apartamento completamente renovado, moderno y acogedor en una zona bien comunicada con proximidad a todos los servicio...;41.542784129;2.209893858;;barcelona
178.000 €;Piso en Carrer de Guillem de Palafolls;/comprar/piso-malgrat_de_mar_centro_urbano-45066378447_524771/;Malgrat de Mar;3 habs.;1 baño;82 m²;Bajo;¡Descubre tu nuevo hogar! Este encantador piso de 82 m², ubicado en una zona tranquila y acogedora cerca del centro, es ideal para...;41.648969255;2.735998609;;barcelona
279.000 €;Piso en Carrer de Marta Mata;/comprar/piso-sant_adria_de_besos_centro_urbano-40004352450_100500/;Sant Adrià de Besòs;2 habs.;1 baño;97 m²;3ª planta;Yahouse presenta esta estupenda vivienda de protección oficial, ubicada en zona residencial en sant adrià del besòs. Finca joven d...;41.4250426;2.2196365;;barcelona
120.000 €;Apartamento en Avinguda de Barcelona;/comprar/apartamento-malgrat_de_mar_centro_urbano-36690313815_169200/;Malgrat de Mar;1 hab.;1 baño;45 m²;2ª planta;Apartamento en zona turistica . 1 habitacion doble ,baño completo,cocina americana. Con inquilino hasta 2025 ideal para inversion;41.642043847;2.738214996;;barcelona
117.000 €;Piso en Carrer de l'Abedul;/comprar/piso-hospitalet_de_llobregat_les_planes08905-44259516948_525021/;Les Planes (L'Hospitalet de Llobregat);3 habs.;1 baño;58 m²;3ª planta;"*whatsapp para visitas. -6.0. 2-2.5-4.5-1.2*
(seis-cero-dos-veinticinco-cuarenta y cinco- doce)

_____________estudio miraflores l...";41.3663443;2.1098345;;barcelona
240.000 €;Piso en Cardedeu;/comprar/piso-cardedeu_centro_urbano-39259518113_518774/;Cardedeu;3 habs.;2 baños;90 m²;1ª planta;¡¡Piso totalmente exterior!!, a tan solo 3 minutos caminando de la estación de tren, a 5 minutos del centro de cardedeu, en genera...;41.6337201;2.3613014;;barcelona
189.000 €;Casa en San Andreu;/comprar/casa-tordera_nucli_urba-43395456003_100500/;Nucli Urbà (Tordera);4 habs.;2 baños;168 m²;;Casa de pueblo de 158m² sobre terreno de de 291m², da a dos calles y se puede acceder por ambas. Ubicada en una zona muy tranquila...;41.6969475;2.7176937;;barcelona
85.000 €;Piso en Verdun;/comprar/piso-verdun-30929645469_100200/;Verdun (Distrito Nou Barris. Barcelona Capital);2 habs.;1 baño;50 m²;;"Tecnocasa tiene el placer de presentarles este inmueble en exclusiva!
Bajo de 50 mts2, reformado, escriturado como local, consta d...";41.4408661;2.1733678;;barcelona
650.000 €;Dúplex en Carrer de Borràs, 63;/comprar/duplex-la_creu_alta08208-4562325578_109700/;La Creu Alta (Sabadell);4 habs.;3 baños;173 m²;2ª planta;"2º 3ª. Exclusivo ático dúplex INVERTIDO, con acceso y ascensor en las 2 plantas y entradas independientes.

Consta de 4 dormitorios en planta 1 de ellos suite con acceso a balcón, y 1 sala actualmente de 26 m2 con posibilidad de habilitar otro dormitorio suite con salida a balcón baño completo y lavadero en planta.

En planta superior, gran salón comedor con cocina de 35m2 con salida a las 2 terrazas, 1 a cada lado de la planta con grandes cristaleras y entrada de luz de 39,96 m2, además dispone de baño.

Jacuzzi opcional en planta superior en cualquiera de las 2 terrazas.

Borràs 63 Living es un edificio residencial que se encuentra en el corazón de la Creu Alta, en una de las zonas mas demandadas, por sus excelentes servicios, ubicación y fácil acceso a cualquier punto de la ciudad.

Un exclusivo edificio proyectado y pensado para satisfacer todas las necesidades y comodidades con nivel, estilo, nuevas tecnologías y ecoeficiencia.

La promoción consta de 10 viviendas, desde 1 hasta 4 habitaciones , con amplias terrazas privadas, solárium, piscina privada opcional, acabados de alto standing. Las viviendas de Borràs 63 Living están pensadas para ser sostenibles. Constan de una alta eficiencia energética, fachada con sistema de aerotermia, placas solares de producción propia en cada vivienda, recarga para vehículos eléctricos conectadas a la propia instalación, suelos radiantes regulable en cada estancia y un sinfín de detalles que te enamorarán.

Contáctanos sin compromiso, viviendas totalmente personalizables en acabados y distribución.

Entrega programada Mayo-Junio 2025.

OBRA INICIADA";41,5536366;2,1016209;;barcelona
147.000 €;Piso en Sant Feliu de Codines;/comprar/piso-sant_feliu_de_codines_centro_urbano-4196236316_101800/;Sant Feliu de Codines;2 habs.;1 baño;80 m²;;Precioso piso en zona muy céntrica de sant feliu de codines  y muy tranquila todo reformado con una terraza y vistas. El piso cons...;41.6907978;2.1594923;;barcelona
160.000 €;Piso en calle de Santa Magdalena;/comprar/piso-les_clotes-45093194507_101300/;Les Clotes (Vilafranca del Penedès);4 habs.;2 baños;130 m²;;Amplio piso de 101m² situado en el centro vila, cerca de todos los servicios. Consta de salon comedor con salida a galería de un c...;41.349861093;1.700444097;;barcelona
