precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;latitude;longitude;planta;raw_json;CCAA
530.400 €;Piso en Carrer de Joan Miró,  s/n;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-4290613691_109700/;Esplugues de Llobregat;2 habs.;2 baños;100 m²;T4-1-a. Piso en un edificio de obra nueva de 100 m² de superficie construida, 70 m² útiles y ubicado en la zona de esplugues de ll...;41.3847069;2.0998408;;;barcelona
326.600 €;Ático en Carrer de Bernat Bransi, 48;/comprar/atico-el_carmel08032-3582589983_109700/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;;82 m²;At 2º. Ático en un edificio de obra nueva de 82 m² de superficie construida y ubicado en la zona de barcelona capital, enclavado e...;41.4241747;2.1531727;;;barcelona
351.000 €;Piso en Plaça Catalana, 1;/comprar/piso-el_guinardo08032-4494585638_109700/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;1 baño;65 m²;Esc. C-4º 1ª. Piso en un inmueble de obra nueva de 65 m² de superficie construida y situado en la zona de barcelona capital, acomo...;41.4216954;2.1732467;4ª planta;;barcelona
395.000 €;Piso en Carrer Canal de l'Infanta, 38;/comprar/piso-molins_de_rei_centro_urbano-3897578573_109700/;Molins de Rei;3 habs.;2 baños;168 m²;Esc-c pb-2ª. Planta baja de 3 habitaciones, 2 cuartos de baño y un estudio independiente con aseo todo en la misma planta.;41.4072274;2.0216522;Bajo;;barcelona
388.000 €;Piso en  Pr Prolongación de La Rambla del Carmen;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-31695573553_109700/;Esplugues de Llobregat;3 habs.;2 baños;75 m²;Piso en un inmueble de obra nueva de 76 m² de superficie construida y situado en la zona de esplugues de llobregat. Está estructur...;41.3695733;2.0869742;;;barcelona
498.600 €;Ático en Carrer de Múrcia, 22;/comprar/atico-sant_andreu_navas08027-1117573475_109700/;Navas (Distrito Sant Andreu. Barcelona Capital);2 habs.;1 baño;85 m²;At 1ª. Ático en un edificio de obra nueva de 85 m² de superficie construida y ubicado en la zona de barcelona capital. Está distri...;41.4149725;2.1886327;;;barcelona
395.000 €;Piso en calle Montaña de Sales,  S/N;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-4483566319_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;117 m²;Planta baja. Piso en una finca de obra nueva de 117 m² de superficie construida y emplazado en la zona de viladecans. Está dispues...;41.312813033;2.02283631;;;barcelona
251.000 €;Piso en Carrer dels Calders, 157;/comprar/piso-eixample_sant_oleguer08203-3583566194_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;92 m²;A15. Piso en un edificio de obra nueva de 92 m² de superficie construida y ubicado en la zona de sabadell. Está distribuido en 3 h...;41.5354207;2.1168783;;;barcelona
314.800 €;Piso en Carrer de Villar, 62;/comprar/piso-el_guinardo08041-3865563100_109700/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);1 hab.;1 baño;60 m²;2º2ª. Piso en una finca de obra nueva de 60 m² de superficie construida y emplazado en la zona de barcelona capital, posicionado e...;41.4173496;2.1771998;2ª planta;;barcelona
453.000 €;Dúplex en Carrer de la Mare de Déu del Coll;/comprar/duplex-gracia_la_salut08023-4180557950_109700/;La Salut (Distrito Gràcia. Barcelona Capital);1 hab.;1 baño;75 m²;Bajo a. Dúplex en una finca de obra nueva de 75 m² de superficie construida y emplazado en la zona de barcelona capital, posiciona...;41.4087208;2.149916;Bajo;;barcelona
366.000 €;Dúplex en Carrer de Marconi, 126;/comprar/duplex-ca_naurell08224-4505557596_109700/;Ca n'Aurell (Terrassa);3 habs.;3 baños;164 m²;B-3-1. Dúplex en un inmueble de obra nueva de 164 m² de superficie construida y situado en la zona de terrassa, acomodado en plant...;41.5602548;2.0001883;3ª planta;;barcelona
209.000 €;Piso en Carrer de Sant Sebastià,  s/n;/comprar/piso-segle_xx08223-4415556393_109700/;Segle XX (Distrito Segle XX-La Cogullada. Terrassa);2 habs.;2 baños;69 m²;Primero 5ª. Piso en un inmueble de obra nueva de 69 m² de superficie construida y situado en la zona de terrassa, acomodado en pla...;41.5555933;2.0143156;1ª planta;;barcelona
299.600 €;Piso en Carrer de Bernat Bransi, 48;/comprar/piso-el_carmel08032-3590554922_109700/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;;98 m²;1º 1ª. Piso en una finca de obra nueva de 98 m² de superficie construida y emplazado en la zona de barcelona capital, posicionado ...;41.4241747;2.1531727;1ª planta;;barcelona
340.000 €;Piso en Ronda de Barceló, 49;/comprar/piso-mataro_eixample-4409553777_109700/;Eixample (Mataró);3 habs.;2 baños;111 m²;C31 piso en un inmueble de obra nueva de 111 m² de superficie construida y situado en la zona de mataró. Está estructurado en 3 ha...;41.5330657;2.4419627;;;barcelona
148.000 €;Piso en Avinguda de Pius XII;/comprar/piso-estadi_horta_vermella_santa_anna-36714551910_100500/;Estadi-Horta Vermella-Santa Anna (Vic);4 habs.;2 baños;115 m²;"100% financion del precio de compra 

Si dispone de  15.000 euros entrada, puede comprar este piso por 818.-€ !! Euros al mes
A ti...";41.922875332;2.254723169;3ª planta;;barcelona
1.428.000 €;Piso en Carrer de Pau Claris;/comprar/piso-la_dreta_de_eixample08009-4251546877_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;164 m²;Piso en un inmueble de obra nueva de 164 m² de superficie construida y situado en la zona de barcelona capital. Está estructurado ...;41.3935411;2.1663111;;;barcelona
355.500 €;Piso en Ronda Cervantes, 19;/comprar/piso-havana08301-4173428299_109700/;Havana (Mataró);3 habs.;2 baños;124 m²;"P6-1-A: Viviendas de 3 dormitorios desde 124.24m² construidos con comunes, 76.85 m² útiles interior de vivienda, más 12.13 m² de terraza útil exterior, desde 355.500€ + IVA.
Incluye 2 plazas de garaje y 1 trastero.";41,5428665;2,4552474;;;barcelona
367.940 €;Piso en Ronda Cervantes, 19;/comprar/piso-havana08301-4096541115_109700/;Havana (Mataró);4 habs.;2 baños;141 m²;P1-1-b: viviendas de 4 dormitorios desde 140.80 m² construidos con comunes, 91.08 m² útil interior de vivienda, más 9.76m² de terr...;41.5428665;2.4552474;;;barcelona
205.530 €;Piso en Carretera de Barcelona, 47;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-4597540969_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);2 habs.;2 baños;83 m²;Vt 2.2.1. Bajo en una finca de obra nueva de 83 m² de superficie construida y emplazado en la zona de viladecans. Está dispuesto e...;41.320166758;2.025745244;;;barcelona
406.000 €;Piso en Passeig de Maragall, 368;/comprar/piso-vilapicina_la_torre_llobeta08031-3778537958_109700/;Vilapicina-La Torre Llobeta (Distrito Nou Barris. Barcelona Capital);2 habs.;1 baño;78 m²;3º 1ª. Piso en un inmueble de obra nueva de 78 m² de superficie construida y situado en la zona de barcelona capital, acomodado en...;41.4279984;2.1643442;3ª planta;;barcelona
297.000 €;Dúplex en Carrer de Vallparda, 116;/comprar/duplex-collblanc08904-4285529681_109700/;Collblanc (L'Hospitalet de Llobregat);3 habs.;2 baños;90 m²;"1r 2a i 3r 2a. Obra nueva - duplex en venta

Proyecto de nueva construcción de un edificio plurifamiliar de viviendas, aparcamient...";41.3699798;2.1168172;3ª planta;;barcelona
598.000 €;Ático en Carrer de Pere Calders, 33;/comprar/atico-can_mates_volpelleres08174-4531522429_109700/;Can Mates-Volpelleres (Sant Cugat del Vallès);3 habs.;2 baños;87 m²;4º 3ª- 4ª planta exterior. Ático en un inmueble de obra nueva de 87 m² de superficie construida y situado en la zona de sant cugat...;41.485473372;2.065535104;;;barcelona
292.000 €;Piso en Avinguda del Parlament, 2;/comprar/piso-can_roca08225-3432519859_109700/;Can Roca (Distrito Can Roca-Pla del Bon Aire. Terrassa);3 habs.;2 baños;115 m²;A-1-d. Piso en una finca de obra nueva de 115 m² de superficie construida y emplazado en la zona de terrassa, posicionado en plant...;41.580391;2.0135233;1ª planta;;barcelona
325.000 €;Piso en Carrer Major, 108;/comprar/piso-hospitalet_de_llobregat_centre-4586517483_109700/;Centre (L'Hospitalet de Llobregat);2 habs.;2 baños;75 m²;1-05-a.piso en un edificio de obra nueva de 75 m² de superficie construida y ubicado en la zona de l´hospitalet de llobregat, encl...;41.3596206;2.1006202;5ª planta;;barcelona
209.376 €;Piso en Carrer del Doctor Fleming;/comprar/piso-moli_de_baix_bardaji-4252514152_109700/;Molí de Baix-Bardají (Cubelles);2 habs.;1 baño;56 m²;Piso en un edificio de obra nueva de 56 m² de superficie construida y ubicado en la zona de cubelles. Está distribuido en 2 habita...;41.206437643;1.672248073;;;barcelona
643.000 €;Dúplex en Carrer de Palomar, 70;/comprar/duplex-sant_andreu_barrio08030-3573511075_109700/;Sant Andreu (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;136 m²;E-6-c. Dúplex en una finca de obra nueva de 136 m² de superficie construida y emplazado en la zona de barcelona capital, posiciona...;41.442143894;2.191341393;6ª planta;;barcelona
548.800 €;Ático en Carrer de Villar, 62;/comprar/atico-el_guinardo08041-3838507777_109700/;El Guinardó (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;2 baños;111 m²;At2ª. Ático en un edificio de obra nueva de 111 m² de superficie construida y ubicado en la zona de barcelona capital, enclavado e...;41.4173496;2.1771998;;;barcelona
266.000 €;Piso en Carrer de Marconi, 126;/comprar/piso-ca_naurell08224-4588505249_109700/;Ca n'Aurell (Terrassa);3 habs.;2 baños;108 m²;C-1-1. Piso en una finca de obra nueva de 108 m² de superficie construida y emplazado en la zona de terrassa, posicionado en plant...;41.5602548;2.0001883;1ª planta;;barcelona
450.000 €;Piso en Carrer dels Castillejos, 371;/comprar/piso-el_baix_guinardo08025-4484504119_109700/;El Baix Guinardó (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;2 baños;96 m²;1º 1ª. Piso en un edificio de obra nueva de 96 m² de superficie construida y ubicado en la zona de barcelona capital, enclavado en...;41.4113735;2.1718295;1ª planta;;barcelona
670.000 €;Piso en Avinguda de la Mare de Déu de Montserrat, 2;/comprar/piso-gracia_la_salut08024-3881503021_109700/;La Salut (Distrito Gràcia. Barcelona Capital);3 habs.;3 baños;111 m²;Pb-1ª. Piso en planta baja de 3 habitaciones, 3 cuartos de baño y patio de 22 m².;41.4127034;2.1600666;Bajo;;barcelona
380.000 €;Ático en Carrer Canal de l'Infanta, 38;/comprar/atico-molins_de_rei_centro_urbano-3826501023_109700/;Molins de Rei;3 habs.;2 baños;117 m²;B 4º-1ª. Ático de 3 habitaciones y 2 cuartos de baño, un estudio y 37 m² de terraza.;41.4072274;2.0216522;;;barcelona
303.500 €;Piso en calle de La Creu de Xiviria Con Rambla Sant Jordi,  S/N;/comprar/piso-la_geltru_casernes_armanya-4031499880_109700/;La Geltrú-Casernes-L'Armanyà (Vilanova i la Geltrú);3 habs.;2 baños;110 m²;P1-1-d. Piso en un edificio de obra nueva de 110 m² de superficie construida y ubicado en la zona de vilanova i la geltrú. Está di...;41.224685152;1.746347101;;;barcelona
650.000 €;Chalet en Carrer de Tarragona, 24;/comprar/chalet-palau_solita_i_plegamans_centro_urbano-4100494816_109700/;Palau-solità i Plegamans;5 habs.;3 baños;225 m²;"5 chalets independientes a partir de 650.000€.

 La solana de montjuic esta formada por un conjunto de 9 viviendas unifamiliares y...";41.591255197;2.166239023;;;barcelona
341.000 €;Piso en Carrer de Fernando Pessoa,  s/n;/comprar/piso-sant_andreu_barrio08030-4337490896_109700/;Sant Andreu (Distrito Sant Andreu. Barcelona Capital);2 habs.;1 baño;65 m²;C62. Piso en un inmueble de obra nueva de 65 m² de superficie construida y situado en la zona de barcelona capital. Está estructur...;41.442957428;2.192938831;;;barcelona
792.772 €;Casa en Passeig de la Mare de Déu del Coll, 92;/comprar/casa-el_coll08023-4511478571_109700/;El Coll (Distrito Gràcia. Barcelona Capital);4 habs.;3 baños;133 m²;Little house. Casa de obra nueva, de 133 m² de superficie construida, y emplazada en la zona de barcelona capital.  Está dispuesta...;41.4200409;2.1488476;;;barcelona
600.000 €;Dúplex en Passeig d'Olof Palme, 16;/comprar/duplex-montigala_sant_crist08917-4546478485_109700/;Montigalà-Sant Crist (Badalona);4 habs.;3 baños;138 m²;Vi-0 -c -11 -b. Dúplex en un inmueble de obra nueva de 138 m² de superficie construida y situado en la zona de badalona, acomodado...;41.4544613;2.2274818;11ª planta;;barcelona
580.000 €;Chalet en Carrer de Tarragona, 24;/comprar/chalet-palau_solita_i_plegamans_centro_urbano-4119477586_109700/;Palau-solità i Plegamans;5 habs.;3 baños;225 m²;"4 chalets apareados a partir de 580.000€.

La solana de montjuic esta formada por un conjunto de 9 viviendas unifamiliares y parea...";41.591255197;2.166239023;;;barcelona
858.000 €;Piso en Carrer de Pau Claris;/comprar/piso-la_dreta_de_eixample08009-4207473735_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;87 m²;Piso en una finca de obra nueva de 87 m² de superficie construida y emplazado en la zona de barcelona capital. Está dispuesto en 2...;41.3935411;2.1663111;;;barcelona
287.000 €;Piso en Carrer dels Calders, 157;/comprar/piso-eixample_sant_oleguer08203-4342463675_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;175 m²;A04. Piso en un inmueble de obra nueva de 175 m² de superficie construida y situado en la zona de sabadell. Está estructurado en 3...;41.5354207;2.1168783;;;barcelona
432.000 €;Dúplex en Carrer de Marconi, 126;/comprar/duplex-ca_naurell08224-3975462043_109700/;Ca n'Aurell (Terrassa);4 habs.;3 baños;172 m²;G-3-1. Dúplex en un edificio de obra nueva de 172 m² de superficie construida y ubicado en la zona de terrassa, enclavado en plant...;41.5602548;2.0001883;3ª planta;;barcelona
899.000 €;Piso en Carrer de Pau Claris;/comprar/piso-la_dreta_de_eixample08009-4219460871_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;116 m²;Piso en un edificio de obra nueva de 116 m² de superficie construida y ubicado en la zona de barcelona capital. Está distribuido e...;41.3917562;2.1682211;;;barcelona
217.000 €;Piso en Montserrat;/comprar/piso-montserrat_torre_sana_montserrat-35834457976_514364/;Montserrat (Distrito Montserrat-Torre-sana. Terrassa);4 habs.;2 baños;102 m²;Inmogripia le ofrece piso cantonero y seminuevo de 102 m² construidos. Consta de 4 habitaciones dobles, amplio comedor con salida ...;41.5627099;2.0375378;3ª planta;;barcelona
753.149 €;Piso en Carrer d'Álvarez, 19;/comprar/piso-arxius08173-4573453355_109700/;Arxius (Sant Cugat del Vallès);4 habs.;2 baños;165 m²;1º2º . Piso en una finca de obra nueva de 165 m² de superficie construida y emplazado en la zona de sant cugat del vallès. Está di...;41.4675611;2.0743999;;;barcelona
441.000 €;Piso en Carrer del Cobalt, 17;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-39173448886_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;2 baños;;"Obras iniciadas

¿Conoces aq urban fira? Un proyecto innovador ubicado en pleno corazón de sants-montjuïc y del que forma parte el...";41.353105;2.140005;;;barcelona
232.856 €;Piso en Carrer del Doctor Fleming;/comprar/piso-moli_de_baix_bardaji-4248443543_109700/;Molí de Baix-Bardají (Cubelles);2 habs.;1 baño;60 m²;Piso en un inmueble de obra nueva de 60 m² de superficie construida y situado en la zona de cubelles. Está estructurado en 2 habit...;41.206459583;1.672115985;;;barcelona
227.000 €;Piso en Carrer del Doctor Fleming;/comprar/piso-moli_de_baix_bardaji-4229442657_109700/;Molí de Baix-Bardají (Cubelles);2 habs.;1 baño;59 m²;Piso en un edificio de obra nueva de 59 m² de superficie construida y ubicado en la zona de cubelles. Está distribuido en 2 habita...;41.206534127;1.672292468;;;barcelona
398.000 €;Piso en Carrer del Cobalt, 17;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-32539441983_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;2 baños;;"Obras iniciadas

¿Conoces aq urban fira? Un proyecto innovador ubicado en pleno corazón de sants-montjuïc y del que forma parte el...";41.353105;2.140005;;;barcelona
331.500 €;Piso en Carrer Major, 45;/comprar/piso-la_creu_alta08208-4293614895_109700/;La Creu Alta (Sabadell);2 habs.;2 baños;106 m²;Portal B - Planta 4ª - Puerta B4. Piso en un inmueble de obra nueva de 106 m2 de superficie construida y situado en la zona de Sabadell, acomodado en planta 4. Está estructurado en 2 habitaciones, 2 baños completos, terraza y tiene certificación energética B. * 2 plazas de garaje, 2 de moto y trastero incluidos en el precio. Precios sujetos a disponibilidad. Impuestos no incluidos;41,5555128;2,1008751;4ª planta;;barcelona
193.230 €;Ático en Carretera de Barcelona, 47;/comprar/atico-la_torre_roja_camprecios_grup_sant_jordi-4532441193_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);2 habs.;2 baños;63 m²;Vt 2.8.2. Ático en una finca de obra nueva de 63 m² de superficie construida y emplazado en la zona de viladecans. Está dispuesto ...;41.320166758;2.025745244;;;barcelona
790.000 €;Piso en Carrer de Pau Claris;/comprar/piso-la_dreta_de_eixample08009-4223439543_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;2 baños;93 m²;Piso en un inmueble de obra nueva de 93 m² de superficie construida y situado en la zona de barcelona capital. Está estructurado e...;41.3922049;2.167629;;;barcelona
475.000 €;Piso en Carrer de Borràs, 63;/comprar/piso-la_creu_alta08208-4588434129_109700/;La Creu Alta (Sabadell);3 habs.;3 baños;130 m²;Bajos 3. Vivienda de 3 dormitorios, con 2 terrazas solárium privadas, 2 baños completos, 1 aseo de cortesía, gran  salón comedor d...;41.5536366;2.1016209;Bajo;;barcelona
285.000 €;Piso en Camino Can Sala,  S/N;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-4129433840_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);2 habs.;1 baño;85 m²;A93. Piso en un inmueble de obra nueva de 85 m² de superficie construida y situado en la zona de viladecans. Está estructurado en ...;41.320760549;2.016772377;;;barcelona
389.000 €;Piso en calle Berenguer de Palau,  60;/comprar/piso-sant_andreu_la_sagrera08027-4432432612_109700/;La Sagrera (Distrito Sant Andreu. Barcelona Capital);2 habs.;2 baños;79 m²;2c. Piso en un inmueble de obra nueva de 79 m² de superficie construida y situado en la zona de barcelona capital. Está estructura...;41.4271;2.18975;;;barcelona
259.000 €;Piso en Camino Can Sala,  S/N;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-4343428608_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);2 habs.;1 baño;85 m²;A14. Piso en un inmueble de obra nueva de 85 m² de superficie construida y situado en la zona de viladecans. Está estructurado en ...;41.321598755;2.021146642;;;barcelona
2.158.000 €;Piso en Carrer de Pau Claris;/comprar/piso-la_dreta_de_eixample08009-4240424713_109700/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;3 baños;227 m²;Piso en un edificio de obra nueva de 227 m² de superficie construida y ubicado en la zona de barcelona capital. Está distribuido e...;41.3935411;2.1663111;;;barcelona
375.000 €;Chalet en Camí de la Serra del Cavall;/comprar/chalet-canyelles_centro_urbano-4227424285_109700/;Canyelles;3 habs.;2 baños;104 m²;Chalet de obra nueva de 104 m² de superficie construida y ubicado en la zona de canyelles. Está distribuido en 3 habitaciones, 2 b...;41.2961;1.71315;;;barcelona
232.000 €;Piso en Carrer del Foc, 44;/comprar/piso-la_marina_del_prat_vermell_zona_franca_port08038-42504420562_109700/;La Marina del Prat Vermell-Zona Franca-Port (Distrito Sants-Montjuïc. Barcelona Capital);1 hab.;1 baño;;Edificio oslo forma parte de aq urban fira, un proyecto inmobiliario de reducido impacto ecológico situado en la marina del prat v...;41.354893;2.138648;;;barcelona
315.000 €;Piso en Pasaje Albert Einstein,  2-4;/comprar/piso-hostal_lledoner08401-4491420469_109700/;L'Hostal-Lledoner (Granollers);3 habs.;2 baños;102 m²;Esc. C – 2º 2ª. Piso en un edificio de obra nueva de 102 m² de superficie construida y ubicado en la zona de granollers, enclavado...;41.6214171;2.2921616;2ª planta;;barcelona
350.200 €;Ático en calle de La Creu de Xiviria Con Rambla Sant Jordi,  S/N;/comprar/atico-la_geltru_casernes_armanya-4046401727_109700/;La Geltrú-Casernes-L'Armanyà (Vilanova i la Geltrú);3 habs.;2 baños;96 m²;P5-4-b. Ático en un inmueble de obra nueva de 96 m² de superficie construida y situado en la zona de vilanova i la geltrú. Está es...;41.226213111;1.742266495;;;barcelona
556.000 €;Ático en Carrer d'Espiell,  s/n;/comprar/atico-vilapicina_la_torre_llobeta08031-3574400168_109700/;Vilapicina-La Torre Llobeta (Distrito Nou Barris. Barcelona Capital);3 habs.;2 baños;119 m²;At 1ª. Ático en un edificio de obra nueva de 119 m² de superficie construida y ubicado en la zona de barcelona capital, enclavado ...;41.4295041;2.1680909;;;barcelona
575.000 €;Dúplex en Passeig d'Olof Palme, 16;/comprar/duplex-montigala_sant_crist08917-4553393536_109700/;Montigalà-Sant Crist (Badalona);4 habs.;3 baños;135 m²;Vi-0 -c -11 -a. Dúplex en un inmueble de obra nueva de 135 m² de superficie construida y situado en la zona de badalona, acomodado...;41.4544613;2.2274818;11ª planta;;barcelona
270.900 €;Piso en Carretera de Barcelona, 200;/comprar/piso-distrito_gracia08205-4399384689_109700/;Gràcia (Sabadell);3 habs.;2 baños;116 m²;Esc. 2 pl. 4 pt. C. Piso en una finca de obra nueva de 116 m² de superficie construida y emplazado en la zona de sabadell, posicio...;41.5399328;2.1062126;4ª planta;;barcelona
516.500 €;Piso en Carrer de Joan Miró,  s/n;/comprar/piso-esplugues_de_llobregat_centro_urbano08950-3444379371_109700/;Esplugues de Llobregat;2 habs.;2 baños;100 m²;1-1-a. Piso en un edificio de obra nueva de 100 m² de superficie construida, 70 m² útiles y ubicado en la zona de esplugues de llo...;41.3845041;2.0969036;;;barcelona
213.000 €;Piso en Carrer de Sant Sebastià,  s/n;/comprar/piso-segle_xx08223-4369378506_109700/;Segle XX (Distrito Segle XX-La Cogullada. Terrassa);2 habs.;2 baños;71 m²;Primero 2ª. Piso en un inmueble de obra nueva de 71 m² de superficie construida y situado en la zona de terrassa, acomodado en pla...;41.5554507;2.0140572;1ª planta;;barcelona
420.000 €;Piso en Carrer de Borràs, 63;/comprar/piso-la_creu_alta08208-4535375674_109700/;La Creu Alta (Sabadell);3 habs.;2 baños;107 m²;1º 2ª. Espectacular vivienda en primera planta con 3 dormitorios,1 de ellos en suite, 2 baños completos, terraza a pie de salón co...;41.5536366;2.1016209;1ª planta;;barcelona
170.000 €;Piso en Passeig Universal, 21;/comprar/piso-nou_barris-4551355545_109700/;Nou Barris (Barcelona Capital);2 habs.;1 baño;78 m²;Piso de vpo , 1º - 4ª. Piso en un inmueble de obra nueva de 78 m² de superficie construida y situado en la zona de barcelona capit...;41.4370056;2.1626062;;;barcelona
273.000 €;Piso en Passeig d'Olof Palme, 16;/comprar/piso-montigala_sant_crist08917-4560355081_109700/;Montigalà-Sant Crist (Badalona);2 habs.;1 baño;73 m²;Vi-0 -c -03 -a. Piso en un inmueble de obra nueva de 73 m² de superficie construida y situado en la zona de badalona, acomodado en...;41.4544613;2.2274818;3ª planta;;barcelona
264.200 €;Piso en Carrer de Bernat Bransi, 48;/comprar/piso-el_carmel08032-3595353889_109700/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;;68 m²;2º 4ª. Piso en un inmueble de obra nueva de 68 m² de superficie construida y situado en la zona de barcelona capital, acomodado en...;41.4241747;2.1531727;2ª planta;;barcelona
345.000 €;Piso en calle Mossen Jaume Sole,  32;/comprar/piso-la_gavarra-4258349322_109700/;La Gavarra (Cornellà de Llobregat);2 habs.;2 baños;115 m²;2º 1º. Piso en un inmueble de obra nueva de 115 m² de superficie construida y situado en la zona de cornellà de llobregat, acomoda...;41.3572467;2.0767665;2ª planta;;barcelona
256.500 €;Piso en Carrer de l'Aprestadora, 89;/comprar/piso-hospitalet_de_llobregat_santa_eulalia08902-3744342184_109700/;Santa Eulàlia (L'Hospitalet de Llobregat);2 habs.;1 baño;68 m²;Esc. B - bxs 1ª. Piso en un inmueble de obra nueva de 68 m² de superficie construida y situado en la zona de l´hospitalet de llobr...;41.3621048;2.1260085;Bajo;;barcelona
629.000 €;Ático en Carrer de Fernando Pessoa,  s/n;/comprar/atico-sant_andreu_barrio08030-4587336700_109700/;Sant Andreu (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;134 m²;B72. Ático en un inmueble de obra nueva de 134 m² de superficie construida y situado en la zona de barcelona capital. Está estruct...;41.439761662;2.193276669;;;barcelona
415.000 €;Piso en Carrer de la Boia, 7;/comprar/piso-barri_de_mar_ribes_roges_placa_de_la_sardana-4066336578_109700/;Barri de Mar-Ribes Roges-Plaça de la Sardana (Vilanova i la Geltrú);3 habs.;2 baños;92 m²;Patmos pl 11 e 3d. Piso en un edificio de obra nueva de 92 m² de superficie construida y ubicado en la zona de vilanova i la geltr...;41.217131226;1.723453805;11ª planta;;barcelona
332.000 €;Piso en Carrer del Torrent Fondo, 63;/comprar/piso-la_torre_roja_camprecios_grup_sant_jordi-33347335706_109700/;La Torre-roja-Campreciós-Grup Sant Jordi (Viladecans);3 habs.;2 baños;;"Compra una vivienda antes del 15/09/2023 y disfruta de un descuento de 5.000 € sobre el precio publicado de la vivienda.

Aq lleva...";41.32156;2.027327;;;barcelona
440.000 €;Piso en Carrer de Palomar, 70;/comprar/piso-sant_andreu_barrio08030-4592332202_109700/;Sant Andreu (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;101 m²;C-01-b. Piso en un inmueble de obra nueva de 101 m² de superficie construida y situado en la zona de soto de la vega, acomodado en...;41.4426808;2.1918941;1ª planta;;barcelona
325.000 €;Piso en Carrer Major, 108;/comprar/piso-hospitalet_de_llobregat_centre-4518330453_109700/;Centre (L'Hospitalet de Llobregat);2 habs.;2 baños;75 m²;1-1-a.piso en un edificio de obra nueva de 75 m² de superficie construida y ubicado en la zona de l´hospitalet de llobregat, encla...;41.3594621;2.0982546;6ª planta;;barcelona
239.000 €;Piso en Carrer del Doctor Fleming, 1;/comprar/piso-sant_andreu_de_la_barca_centro_urbano-4588328772_109700/;Sant Andreu de La Barca;2 habs.;1 baño;77 m²;Vt-2.4. Piso en una finca de obra nueva de 77 m² de superficie construida y emplazado en la zona de sant andreu de la barca. Está ...;41.445605953;1.970522156;;;barcelona
499.000 €;Piso en Carrer del Progrés, 190;/comprar/piso-gorg_progres_pep_ventura08912-4509325445_109700/;Gorg-Progrés-Pep Ventura (Badalona);3 habs.;2 baños;108 m²;Bloque 4 – 2º 1ª. Piso en un edificio de obra nueva de 108 m² de superficie construida y ubicado en la zona de badalona, enclavado...;41.4401356;2.2393463;2ª planta;;barcelona
448.200 €;Ático en Carrer de Sant Ildefons, 33;/comprar/atico-sant_andreu_barrio08030-2568324506_109700/;Sant Andreu (Distrito Sant Andreu. Barcelona Capital);3 habs.;2 baños;85 m²;At1º. Ático en un inmueble de obra nueva de 85 m² de superficie construida y situado en la zona de barcelona capital, acomodado en...;41.4287077;2.1895868;;;barcelona
