precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
A consultar;Dúplex en Carrer del Maresme, 19;/comprar/duplex-tordera_nucli_urba-45045511512_109700/;Nucli Urbà (Tordera);;;120 m²;;. Oportunidad de inversión: pendiente de inscripción. Oportunidad de inversión: inmueble con cargas. Piso en tordera. Refaltamira:...;41.6962;2.71614;;barcelona
139.900 €;Piso en El Bon Pastor;/comprar/piso-el_bon_pastor08030-44179146954_100200/;El Bon Pastor (Distrito Sant Andreu. Barcelona Capital);;;66 m²;;"Tecnocasa estudi gran de sant andreu s. L. Tiene el placer de presentarles este inmueble en exclusiva!

Luminoso piso en bon pasto...";41.4348284;2.2029585;;barcelona
292.000 €;Piso en Fort Pienc;/comprar/piso-sant_pere_santa_caterina_la_ribera08003-43349118414_100500/;Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital);3 habs.;1 baño;82 m²;3ª planta;Piso en venta sobre la calle sant pere mitjà, junto a la plaza de sant pere y la parroquia de san pedro de las puelas, ubicada en ...;41.3885229;2.1782559;;barcelona
285.000 €;Ático en Centre;/comprar/atico-sant_boi_de_llobregat_centre-45049324173_100200/;Centre (Sant Boi de Llobregat);2 habs.;1 baño;84 m²;;"Tecnocasa viure sant boi tiene el placer de presentarles este magnífico dúplex en finca de obra joven del 2017.
Dúplex en venta en...";41.3413002;2.0388889;;barcelona
187.000 €;Casa en River Park;/comprar/casa-el_pont_de_vilomara_i_rocafort_centro_urbano-19191838801_100500/;El Pont de Vilomara i Rocafort;4 habs.;1 baño;142 m²;;"Casa situada en la urbanización de river park de el pont de vilomara.
 
 En un terreno de 886 m² encontramos esta curiosa casa de ...";41.713404001;1.888985779;;barcelona
160.000 €;Piso en La Dreta de l'Eixample;/comprar/piso-la_dreta_de_eixample08002-45028350011_100200/;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);2 habs.;;68 m²;1ª planta;"Tecnocasa, té el plaer de presentar-los:
Un preciós pis en exclusiva, entresòl amb 68m² construïts, distribuït en 2 dormitoris, (1...";41.445284934;2.177264424;;barcelona
409.000 €;Piso en Rambla de Sant Joan, 90;/comprar/piso-badalona_centre08912-4329875310_109700/;Centre (Badalona);3 habs.;2 baños;110 m²;;A21. Piso en un inmueble de obra nueva de 110 m2 de superficie construida y situado en la zona de Badalona. Está estructurado en 3 habitaciones, 2 baños completos, terraza de 8,60 m2 y tiene certificación energética A.;41,4483965;2,2383097;;barcelona
360.587 €;Casa adosada en Tona;/comprar/casa_adosada-tona_centro_urbano-37535537453_101000/;Tona;5 habs.;2 baños;221 m²;;Acojedora casa unifamiliar con jardín y terraza en tona, diseñada con acabados de gran calidad. Está muy bien situada en la zona d...;41.845976079;2.222171501;;barcelona
245.000 €;Piso en Carrer de la Conca de Tremp;/comprar/piso-el_carmel08032-43363571969_109300/;El Carmel (Distrito Horta-Guinardó. Barcelona Capital);3 habs.;1 baño;66 m²;2ª planta;encantador piso en venta en barcelona, ubicado en la zona de horta-guinardó - el carmel. Este inmueble cuenta con tres habitacion...;41.4214031;2.157278;;barcelona
335.000 €;Casa en El Serrat;/comprar/casa-castellnou_de_bages_centro_urbano08251-40058651980_100500/;Castellnou de Bages;4 habs.;3 baños;305 m²;;"Espectacular casa de 304 m² de superficie y 1124 m² de parcela

Ubicación: castellnou de bages, provincia de barcelona.
Superficie...";41.804504268;1.834889331;;barcelona
169.000 €;Piso en Santa Eulàlia;/comprar/piso-hospitalet_de_llobregat_santa_eulalia08902-43349587605_100200/;Santa Eulàlia (L'Hospitalet de Llobregat);1 hab.;1 baño;65 m²;;"Tecnocasa santa eulalia tiene el placer de presentar en exclusiva esta magnífica oportunidad de diseñar tú vivienda desde cero.
Es...";41.3677739;2.123725;;barcelona
178.000 €;Casa en Carrer d'Escasany, 17;/comprar/casa-cardona_centro_urbano-39210970963_997434/;Cardona;13 habs.;5 baños;401 m²;;"Finca completament llogada de baixos + 5
En molt bon estat
Renta total mensual  de 1487 euros";41.913915188053885;1.6811880710768432;;barcelona
365.000 €;Piso en Carrer del Maresme;/comprar/piso-sant_marti_la_verneda_la_pau08020-44264240812_994044/;La Verneda-La Pau (Distrito Sant Martí. Barcelona Capital);4 habs.;2 baños;113 m²;1ª planta;No dude en visitar este precioso piso completamente exterior, con luz natural y con un amplio balcón. En muy buen estado. Para ent...;41.419047235;2.206744715;;barcelona
750.000 €;Chalet en Dosrius;/comprar/chalet-dosrius_centro_urbano-25083507862_108900/;Dosrius;7 habs.;4 baños;299 m²;;Dosrius. Rodeada de naturaleza, en una zona residencial, encontramos esta gran vivienda ubicada en una gran parcela esquinera, con...;41.597266493;2.404028307;;barcelona
186.000 €;Piso en Passeig de Pere Iii;/comprar/piso-ctra_de_vic_remei08241-19263583084_100500/;Ctra. de Vic-Remei (Manresa);6 habs.;3 baños;139 m²;4ª planta;"Piso tipo señorial reformado, en venta en manresa zona passeig de pere iii de 136 m² útiles. 
 
 En el centro de manresa encontram...";41.7291;1.82897;;barcelona
179.000 €;Piso en Avinguda de Santa Eulàlia;/comprar/piso-can_palet08223-41735952140_122900/;Can Palet (Distrito Can Palet-Xúquer. Terrassa);3 habs.;2 baños;108 m²;1ª planta;"Can palet -avd. Santa eulalia
Si buscas un piso espacioso esta es tu oportunidad, vivienda de 108 m² construidos y 76 m² útiles, s...";41.5509894;2.0194696;;barcelona
169.000 €;Piso en Plaza Enrique Granados;/comprar/piso-centre_cordelles-31725104219_501135/;Centre-Cordelles (Cerdanyola del Vallès);3 habs.;1 baño;85 m²;4ª planta;"Nova cordelles inmobiliaria comercializa vivienda ideal para inversión. 
Rentabilidad desde el primer día!
La vivienda situada en ...";41.4934891;2.1329904;;barcelona
650.000 €;Piso en Vila de Gràcia;/comprar/piso-la_vila_de_gracia08012-35917041087_100500/;La Vila de Gràcia (Distrito Gràcia. Barcelona Capital);3 habs.;2 baños;130 m²;1ª planta;"Ideal inversores(actualmente se encuentra alquilada).

Amplia vivienda en el corazón del barrio de la vila de gracià. Consta de 13...";41.4015204;2.1556489;;barcelona
330.000 €;Piso en Eixample-Sant Oleguer;/comprar/piso-eixample_sant_oleguer08203-44256112593_100200/;Eixample-Sant Oleguer (Sabadell);6 habs.;6 baños;351 m²;;Os presentamos esta gran casa situada en el corazón del eixample, a solo 3 minutos a pie de la rambla. Esta maravillosa vivienda e...;41.5389292;2.117303;;barcelona
239.000 €;Casa en Masquefa;/comprar/casa-masquefa_centro_urbano-30869790408_100500/;Masquefa;2 habs.;1 baño;182 m²;;Casa en venda unifamiliar a la localitat de masquefa, té una superfície de 181,49 m² construïts segons cadastre, distribuïts en tr...;41.500306964;1.819878968;;barcelona
660.000 €;Piso en La Nova Esquerra de l'Eixample;/comprar/piso-la_nova_esquerra_de_eixample08029-44178586792_100200/;La Nova Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);4 habs.;2 baños;150 m²;4ª planta;"Tecnocasa estudi avinguda roma tiene el placer de presentarles este inmueble:

¡Fantastico inmueble alto y luminoso! El piso const...";41.381499207;2.146001381;;barcelona
180.000 €;Piso en Argentona;/comprar/piso-argentona_centro_urbano-45032348632_100200/;Argentona;3 habs.;2 baños;97 m²;;"Argentona - veïnat del cros.
Piso grande de 82 m² útiles, todo exterior, esquinero y muy luminoso. Consta de 3 dormitorios (2 dobl...";41.531911925;2.42057797;;barcelona
158.000 €;Piso en Grup de la Verge de la Salut;/comprar/piso-la_salut_lloreda_sistrells08914-45098343211_525823/;La Salut-Lloreda-Sistrells (Badalona);3 habs.;1 baño;74 m²;1ª planta;"Para visitas contactar con marina 697282452

Gorg real estate presenta: piso en venta en excelente ubicación, en la primera plant...";41.4461472;2.2257229;;barcelona
165.000 €;Piso en Sant Andreu;/comprar/piso-ripollet_sant_andreu-38404783331_501047/;Sant Andreu (Ripollet);3 habs.;1 baño;72 m²;1ª planta;"Piso reformado en venta, en planta baja.

La vivienda dispone de una superficie útil de 72 m².

Este inmueble cuenta con 3 dormito...";41.501000499;2.160879279;;barcelona
430.000 €;Casa en Carrer del Bosc del Samsó;/comprar/casa-olesa_de_bonesvalls_centro_urbano-43346949278_100500/;Olesa de Bonesvalls;5 habs.;2 baños;363 m²;;"Casa unifamiliar aislada en venta con piscina en olesa de bonesvalls

¡Descubre tu hogar ideal en olesa de bonesvalls!

Esta encan...";41.35852459;1.888169893;;barcelona
550.000 €;Piso en Carrer de Lepant;/comprar/piso-el_fort_pienc08013-45066215598_109300/;El Fort Pienc (Distrito Eixample. Barcelona Capital);3 habs.;2 baños;114 m²;2ª planta;A pocos metros de la monumental y la maravillosa basílica de la sagrada familia, presentamos un espectacular piso en venta, ubicad...;41.4011433;2.1808594;;barcelona
685.000 €;Piso en Centre;/comprar/piso-badalona_centre08911-44179480070_528282/;Centre (Badalona);4 habs.;2 baños;143 m²;1ª planta;Cocina independiente con zona office, consta de muebles lacados en blanco y electrodomésticos de la marca bosch, zona de lavadero ...;41.4512902;2.2477412;;barcelona
335.000 €;Piso en Centre;/comprar/piso-vilanova_i_la_geltru_centre-45063787637_100200/;Centre (Vilanova i la Geltrú);3 habs.;2 baños;220 m²;;¡Oportunidad única en el centro de vilanova i la geltrú! Se vende un encantador chalet que combina a la perfección la comodidad co...;41.226331167;1.722301967;;barcelona
199.000 €;Casa en Selva Negra;/comprar/casa-vallirana_centro_urbano-34211731020_100500/;Vallirana;4 habs.;1 baño;151 m²;;Habitatge en venda a vallirana, amb una superfície construïda aproximada de 151 m², distribuïts en menjador amb xemeneia i sortida...;41.373088208;1.94224541;;barcelona
198.000 €;Piso en Carrer de Rubén Darío;/comprar/piso-morera_pomar-38422502297_500513/;Morera-Pomar (Badalona);2 habs.;1 baño;60 m²;Bajo;¡No pierdas la oportunidad de adquirir este precioso piso en venta! Situado en una zona tranquila, pero a solo 2 minutos del centr...;41.4584453;2.2476908;;barcelona
490.000 €;Piso en La Teixonera;/comprar/piso-la_teixonera08035-43403814173_100200/;La Teixonera (Distrito Horta-Guinardó. Barcelona Capital);2 habs.;;145 m²;;"Singular casa unifamiliar a dos vientos de una sola planta busca nuevo propietario. ¿Serás tú?

Esta encantadora casa unifamiliar ...";41.4230995;2.144825;;barcelona
289.000 €;Piso en Carrer dels Remers;/comprar/piso-baixador-44227318233_101800/;Baixador (Castelldefels);2 habs.;1 baño;57 m²;1ª planta;"La casa agency presenta en exclusiva: acogedor piso a pasos de la playa en baixador de castelldefels

Este encantador piso ubicado...";41.2676394;1.9646684;;barcelona
199.000 €;Piso en Ca n'Aurell;/comprar/piso-ca_naurell08224-42554145187_455500/;Ca n'Aurell (Terrassa);3 habs.;1 baño;90 m²;2ª planta;Piso a reestrenar en el barrio de can aurell:  vivienda de 85 m² útiles distribuido en un luminoso comedor cantonero con salida a ...;41.5557719;2.0022498;;barcelona
206.000 €;Dúplex en Sant Vicenç de Castellet;/comprar/duplex-sant_vicenc_de_castellet_centro_urbano-90588352948_199200/;Sant Vicenç de Castellet;3 habs.;2 baños;140 m²;2ª planta;Espectacular dúplex el la zona centro de 140 m². Tiene  3 habitaciones (2 dobles,  1 individual),  2 baños, una cocina preciosa de...;41.664135829;1.863540531;;barcelona
388.500 €;Casa en Urbanización Can Mas;/comprar/casa-piera_centro_urbano-38337126221_109100/;Piera;4 habs.;2 baños;160 m²;;Can mas presentamos una bonita casa , construida en 2007, con ladrillo macizo, y en una sola planta. Tiene una distribución muy có...;41.509065509;1.725726543;;barcelona
380.000 €;Piso en Carrer d'En Grassot;/comprar/piso-el_camp_en_grassot_gracia_nova08025-45028927957_994044/;El Camp d'en Grassot-Gràcia Nova (Distrito Gràcia. Barcelona Capital);140 habs.;2 baños;74 m²;1ª planta;"Gran oportunidad de disfrutar de este piso exterior, con galería y pequeño patio.
En buen estado de conservación.

Ubicado en la c...";41.4028272;2.1684062;;barcelona
598.000 €;Piso en Passeig Marítim;/comprar/piso-can_girona_terramar_vinyet-45066565204_101800/;Can Girona-Terramar-Vinyet (Sitges);3 habs.;1 baño;103 m²;;(se vende con 2 plazas de parking adicionales fuera de la finca) la casa agency vende planta baja en primera línea de mar con terr...;41.2293126;1.7934064;;barcelona
251.000 €;Piso en Carrer dels Calders, 157;/comprar/piso-eixample_sant_oleguer08203-3583566194_109700/;Eixample-Sant Oleguer (Sabadell);3 habs.;2 baños;92 m²;;A15. Piso en un edificio de obra nueva de 92 m2 de superficie construida y ubicado en la zona de Sabadell. Está distribuido en 3 habitaciones, 2 baños completos y terraza de 5,13 m2. Incluye extras como ascensor.;41,5354207;2,1168783;;barcelona
485.000 €;Casa en Mas d'en Serra-Els Cards;/comprar/casa-mas_en_serra_els_cards-43420651904_134500/;Mas d'en Serra-Els Cards (Sant Pere de Ribes);4 habs.;2 baños;120 m²;;Soleada casa pareada con maravilloso jardín y piscina privada. Zona mas d' en serra.    Amplia casa con magnifica distribución y s...;41.231510081;1.758611503;;barcelona
189.000 €;Casa adosada en Les Roquetes;/comprar/casa_adosada-sant_pere_de_ribes_les_roquetes08812-43369719056_100200/;Les Roquetes (Sant Pere de Ribes);2 habs.;;70 m²;;"¡Bienvenidos a esta increíble oportunidad de vivienda en la tranquila zona de les roquetes, sant pere de ribes!

Esta impresionant...";41.227101358;1.744771258;;barcelona
394.000 €;Casa en Carrer Doctor Cuatrecasas;/comprar/casa-vallirana_centro_urbano-32516693768_101800/;Vallirana;5 habs.;3 baños;344 m²;;"Te gustará saber:
· amplia casa a 4 vientos, con terraza, parking, trastero, bodega y piscina.
· dispone de 2 comedores: uno de ve...";41.3800612;1.9325909;;barcelona
257.000 €;Piso en Bellavista;/comprar/piso-les_franqueses_del_valles_bellavista-45006741406_528050/;Bellavista (Les Franqueses del Vallès);4 habs.;2 baños;122 m²;3ª planta;"Gran piso exterior de 122 m² construidos según catastro en zona bellavista, les franqueses del vallès.
Al acceder a la vivienda no...";41.618602421;2.294932668;;barcelona
305.000 €;Dúplex en Carretera Reial;/comprar/duplex-sant_just_desvern_centro_urbano08960-35061210444_100500/;Sant Just Desvern;3 habs.;2 baños;126 m²;2ª planta;"Venta en exclusiva con housell, llámanos y visita esta vivienda.

Amplio dúplex de 126m² en sant just desvern, barcelona. Por el e...";41.3784191;2.0778851;;barcelona
A consultar;Casa en Camí de Mataró;/comprar/casa-cabrils_centro_urbano-40070714549_500513/;Cabrils;8 habs.;3 baños;1.122 m²;;Espectacular masía del siglo xvii en venta en cabrils. Con una ubicación privilegiada, esta propiedad ofrece un gran recibidor, di...;41.515393048;2.382683608;;barcelona
177.000 €;Casa en Ca n'Anglada;/comprar/casa-ca_nanglada08222-43400777266_516838/;Ca n'Anglada (Terrassa);3 habs.;2 baños;104 m²;;Esta casa en planta baja en ca n'anglada, junto al supermercado consum, se encuentra en buen estado y ofrece comodidades modernas....;41.5623484;2.0326177;;barcelona
212.000 €;Casa adosada en Les Roquetes- Ajuntament;/comprar/casa_adosada-sant_pere_de_ribes_les_roquetes08812-35057909617_100500/;Les Roquetes (Sant Pere de Ribes);4 habs.;1 baño;195 m²;;Chalet adosado en venta de 195 m² construidos situado en el municipio de les roquetes ( sant pere de ribes), en la provincia de ba...;41.22662909;1.744206272;;barcelona
310.000 €;Casa en Ronda de Gaudí;/comprar/casa-seva_centro_urbano-35094826028_110700/;Seva;3 habs.;3 baños;205 m²;;Es ven una espaiosa casa de nova construcció a tres vents amb jardí al voltant, a entregar el mes de setembre de 2024 aproximadame...;41.836557148;2.278579683;;barcelona
140.000 €;Piso en Centre;/comprar/piso-terrassa_centre08221-32532169791_103800/;Centre (Terrassa);1 hab.;1 baño;52 m²;2ª planta;"¡Atencion inversionistas! Dcterrassa tiene el placer de presentarles un excepcional piso en el centro de terrassa. 
Actualmente es...";41.561071;2.0100834;;barcelona
122.000 €;Chalet en Vora Sitges;/comprar/chalet-canyelles_centro_urbano-43384383824_100500/;Canyelles;3 habs.;1 baño;100 m²;;En venta vivienda en la localidad de canyellas. Este chalet cuenta con un total de tres habitaciones, una doble y dos simples, un ...;41.273616276;1.7270291;;barcelona
A consultar;Dúplex en Centre;/comprar/duplex-vic_centre_historic-35004536392_213400/;Centre Històric (Vic);3 habs.;2 baños;154 m²;1ª planta;¡Descubre esta emocionante nueva promoción de viviendas en el centro de vic! Se ha llevado a cabo una espectacular reforma en un e...;41.92992894;2.259341201;;barcelona
199.000 €;Piso en Salvador Allende;/comprar/piso-marianao-42541203174_109100/;Marianao (Sant Boi de Llobregat);3 habs.;1 baño;;3ª planta;Piso en el barrio de marianao de sant boi de llobregat. Piso de 3 habitaciones, dos individuales y una tercera doble. Amplio y lum...;41.3492091;2.0347785;;barcelona
330.000 €;Piso en Premià de Mar;/comprar/piso-premia_de_mar_centro_urbano-44198080998_100200/;Premià de Mar;3 habs.;;108 m²;;¡Descubre tu nuevo hogar en premià de mar, en la encantadora zona de can farrerons! Este acogedor piso en venta, ubicado en la cua...;41.495683214;2.36245503;;barcelona
285.000 €;Piso en Carrer de Sant Iscle;/comprar/piso-el_turo_de_la_peira_can_peguera08031-45002860481_101800/;El Turó de la Peira-Can Peguera (Distrito Nou Barris. Barcelona Capital);3 habs.;1 baño;78 m²;5ª planta;"Excelente piso exterior en calle sant iscle (virrei amat)

Se encuentra en una planta 5 exterior con ascensor, cuenta con 78m² con...";41.4321284;2.173087;;barcelona
585.000 €;Piso en Sants;/comprar/piso-sants_montjuic_sants08028-40899495089_100200/;Sants (Distrito Sants-Montjuïc. Barcelona Capital);2 habs.;2 baños;170 m²;;"¡Fantástico piso con jardin vertical y una espectacular terraza de 80m²!

Se trata de una finca de obra semi-nueva construido en e...";41.3778842;2.1307695;;barcelona
230.000 €;Piso en calle de Josep Anselm Clavé;/comprar/piso-olesa_de_montserrat_centro_urbano-30872675322_101300/;Olesa de Montserrat;;;120 m²;;¡Por fin lo has encontrado!      Gran piso con terraza, en pleno centro de olesa, cerca de todos los comercios y servicios, muy bi...;41.54293924;1.89508622;;barcelona
162.000 €;Piso en El Turó de la Peira-Can Peguera;/comprar/piso-el_turo_de_la_peira_can_peguera08031-45002623705_100200/;El Turó de la Peira-Can Peguera (Distrito Nou Barris. Barcelona Capital);2 habs.;;77 m²;4ª planta;Estupenda vivienda 4 de altura de 67 metros distribuida en comedor amplio y soleado con salida a balcon orientacion este , cocina ...;41.431177804;2.169859395;;barcelona
420.000 €;Piso en La Nova Esquerra de l'Eixample;/comprar/piso-la_nova_esquerra_de_eixample08029-45025315695_100200/;La Nova Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital);3 habs.;;81 m²;3ª planta;"Tecnocasa estudi avinguda roma tiene el placer de presentarles este inmueble:

¡Exclusivo inmueble luminoso! El piso consta de 82 ...";41.383941959;2.150687227;;barcelona
288.000 €;Casa en Carrer de Manlleu;/comprar/casa-torello_centro_urbano-40055792833_110700/;Torelló;3 habs.;2 baños;215 m²;;Aquesta magnífica casa, amb una superfície total de 215 m² i situada en una parcel·la de 190 m², ofereix un espai còmode i ben dis...;42.041616273;2.271787745;;barcelona
175.000 €;Piso en Camp del Rei;/comprar/piso-vilanova_del_cami_centro_urbano-42532000471_100500/;Vilanova del Camí;3 habs.;2 baños;82 m²;1ª planta;Situat a vilanova del camí, amb tots els serveis bàsics a l'abast, supermercats, centres mèdics, escoles, instituts, botigues, caf...;41.5661427;1.6414594;;barcelona
255.000 €;Piso en Barberà del Vallès;/comprar/piso-barbera_del_valles_centro_urbano-44172805639_108500/;Barberà del Vallès;3 habs.;2 baños;80 m²;;"Nueva promocion en sabadell. 
Edificio plurifamiliar  de obra nueva en la creu de barbera. 
La promocion cuenta con 14 viviendas y...";41.514436878;2.133574339;;barcelona
1.175.000 €;Chalet unifamiliar en Carrer de Frederic Marès;/comprar/chalet_unifamiliar-cardedeu_centro_urbano-43409218309_501025/;Cardedeu;5 habs.;7 baños;579 m²;;¡Bienvenidos al hogar de tus sueños! Esta impresionante casa/chalet independiente es la opción perfecta para aquellos que buscan u...;41.644187354;2.351229952;;barcelona
137.000 €;Piso en Carrer Maria Aurèlia Capmany;/comprar/piso-manresa_sagrada_familia-945856909549241_109700/;Sagrada Família (Manresa);3 habs.;1 baño;132 m²;Bajo;Vivienda compuesta de 3 habitaciones, salón comerdor, cocina independiente, baño y servicio de cortessia pequeña terraza. Calefacc...;41.7220864;1.8397303;;barcelona
222.250 €;Piso en Carrer de Salvador Seguí, 2;/comprar/piso-barceloneta-39232059266_441400/;Barceloneta (Vilafranca del Penedès);3 habs.;2 baños;104 m²;Bajo;Vilomara associats – obra nueva, directa del promotor – ¡Ma ra vi llo sa! La promotora tengil immobles, constructora con dilatada ...;41.35483012951888;1.7033584922889131;;barcelona
234.500 €;Piso en La Creu de Barberà;/comprar/piso-la_creu_de_barbera08204-43420075545_108500/;La Creu de Barberà (Sabadell);2 habs.;2 baños;;;"Nueva promocion en sabadell. 
Edificio plurifamiliar  de obra nueva en la creu de barbera. 
La promocion cuenta con 14 viviendas y...";41.5272298;2.1247348;;barcelona
269.000 €;Piso en Avinguda d'Alfons XIII;/comprar/piso-gorg_progres_pep_ventura08912-44243698003_525823/;Gorg-Progrés-Pep Ventura (Badalona);3 habs.;1 baño;90 m²;4ª planta;"Se vende un piso en badalona, ubicado en la zona de gorg-progrés-pep ventura. 

Fantástica vivienda próximo al metro de tram y met...";41.4414104;2.2317111;;barcelona
A consultar;Piso en Centre;/comprar/piso-vic_centre_historic-35048735616_213400/;Centre Històric (Vic);4 habs.;3 baños;206 m²;1ª planta;¡Descubre esta increíble nueva promoción de viviendas en el centro de vic! Hemos llevado a cabo una meticulosa reforma en un edifi...;41.930087961;2.259413443;;barcelona
245.000 €;Piso en Castellar del Vallès;/comprar/piso-castellar_del_valles_centro_urbano-44254181365_516838/;Castellar del Vallès;2 habs.;1 baño;83 m²;2ª planta;Este encantador piso en castellar del vallès, ubicado en la zona de eixample, ofrece una excelente distribución y comodidades. Con...;41.6075745;2.0854461;;barcelona
236.000 €;Piso en Rambla D´ Egara;/comprar/piso-terrassa_centre-40914544749_455500/;Centre (Terrassa);4 habs.;2 baños;153 m²;2ª planta;Amplio piso en zona centroen zona rambla para reformar : vivienda de 153 m²  construidos con un total  de 138 m² útiles. Distribui...;41.5620732;2.0089738;;barcelona
670.000 €;Piso en Avinguda de la Mare de Déu de Montserrat, 2;/comprar/piso-gracia_la_salut08024-3881503021_109700/;La Salut (Distrito Gràcia. Barcelona Capital);3 habs.;3 baños;111 m²;Bajo;PB-1ª. Piso en planta baja de 3 habitaciones, 3 cuartos de baño y patio de 22 m2.;41,4127034;2,1600666;;barcelona
365.000 €;Piso en El Poble-sec;/comprar/piso-el_poble_sec08004-44196045993_100200/;El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital);3 habs.;;105 m²;;¡Descubre este luminoso piso de 105 metros cuadrados en una finca regia completamente rehabilitada en 2001! Ubicado en el encantad...;41.372428;2.1591889;;barcelona
160.000 €;Piso en Semi Centro;/comprar/piso-calella_centro_urbano-40010371970_527526/;Calella;2 habs.;1 baño;63 m²;1ª planta;Piso en venta centro calella con una superficie de 64m² distribuidos en,  recibidor, salón comedor con salida a balcón 6m², 1 hab...;41.613645243;2.658025615;;barcelona
590.000 €;Casa en Carrer del Rossinyol;/comprar/casa-vallirana_centro_urbano-42561300156_101800/;Vallirana;4 habs.;3 baños;223 m²;;"Te gustará saber:
· bonita y céntrica casa de 4 habitaciones con piscina, terraza e impresionantes vistas en la avda. Vall del sol...";41.39194338;1.939495783;;barcelona
310.000 €;Casa en Carrer de Pedrell;/comprar/casa-can_boada_torrent_en_pere_parres08225-41705991341_142700/;Can Boada-Torrent d'en Pere Parres (Terrassa);3 habs.;2 baños;144 m²;;"Nueva exclusiva de finques duran argemí.

Se trata de una casa en planta baja en pere parres, una zona tranquila, muy bien comunic...";41.5720854;2.0048795;;barcelona
143.500 €;Piso en Carrer de Beethoven;/comprar/piso-llati_riera_alta_cementiri_vell08921-45098515582_109300/;Llatí-Riera Alta-Cementiri Vell (Santa Coloma de Gramenet);2 habs.;1 baño;63 m²;Bajo;Onreale tiene el placer de presentarles esta maravillosa planta baja de dos dormitorios en 63 m² según catastro.la vivienda esta c...;41.452972361;2.216012221;;barcelona
595.000 €;Chalet en La Perla;/comprar/chalet-sant_muc_castellnou_can_mir-39222676225_100500/;Sant Muç-Castellnou-Can Mir (Rubí);4 habs.;2 baños;182 m²;;Casa esquinera con piscina en la perla. Esta exclusiva casa esquinera a cuatro vientos está en una de las mejores zonas residencia...;41.4867696;2.0128919;;barcelona
A consultar;Chalet en Carrer de Menorca,  -;/comprar/chalet-serraparrera08290-42505879383_109700/;Serraparrera (Cerdanyola del Vallès);4 habs.;3 baños;257 m²;;. Gran oportunidad en serraparera, cerdanyola del vallès.¡En venta! Esta maravillosa casa unifamiliar adosada en cerdanyola del va...;41.4931;2.13242;;barcelona
145.000 €;Piso en La Creu de Barberà;/comprar/piso-la_creu_de_barbera08204-40004059016_100200/;La Creu de Barberà (Sabadell);3 habs.;1 baño;101 m²;;Planta baixa de tres dormitoris amb pati i terrassa.planta baixa de 101m² construïts, distribuïts en 3 dormitoris. Sortida des de ...;41.5257398;2.1149633;;barcelona
125.000 €;Casa en Mediona;/comprar/casa-mediona_centro_urbano-45056861836_500873/;Mediona;3 habs.;2 baños;60 m²;;Parcela en la urbanización de font del bosc (sant joan de mediona), terreno de 720m² aprox., casa a 4 vientos, con planta baja par...;41.491011384;1.655300673;;barcelona
255.000 €;Dúplex en calle Miqueleta Riera;/comprar/duplex-nord_el_sucre_universitat-39220491210_110700/;Nord-El Sucre-Universitat (Vic);3 habs.;3 baños;98 m²;3ª planta;Aquest és un preciós dúplex situat al nadal de vic, ideal per aquells que desitgin viure en una de les millors zones de vic, envol...;41.930523023;2.240414228;;barcelona
460.000 €;Dúplex en Carrer de Desfar, 49;/comprar/duplex-nou_barris_porta08016-2895312356_109700/;Porta (Distrito Nou Barris. Barcelona Capital);3 habs.;2 baños;86 m²;Bajo;"Duplex planta baja 2ª:
85,66m² de vivienda mas 38,95 m² de patio-terraza. En la planta primera encontramos salon comedor con cocin...";41.4310272;2.1763378;;barcelona
350.000 €;Casa en Regent Park;/comprar/casa-tordera_nucli_urba-40069511722_527526/;Nucli Urbà (Tordera);4 habs.;2 baños;283 m²;;Vivienda unifamiliar, en parcela de 1283m², con superficie construida 283m² y de superficie útil 170m², en la planta baja cuenta c...;41.697984244;2.714187766;;barcelona
498.000 €;Chalet en Passeig de la Vilesa;/comprar/chalet-tiana_centro_urbano08391-45029681725_100500/;Tiana;4 habs.;3 baños;198 m²;;"Casa unifamiliar a paseo de la vilesa (las margaritas)

Si estás buscando casa a tiana en un precio muy competitivo no pierdas la ...";41.47452433;2.269062158;;barcelona
229.000 €;Dúplex en Avinguda de l'Abat Marcet;/comprar/duplex-sant_pere_zona_esportiva_sant_pere08225-43360354231_455500/;Sant Pere (Distrito Sant Pere-Zona Esportiva. Terrassa);2 habs.;2 baños;70 m²;5ª planta;Sant pere  : urbegrup os presenta un fantastico duplex seminuevo con parking  delante de las piscinas de terrassa y campo de futbo...;41.574588;2.0091558;;barcelona
440.000 €;Chalet en Carrer de Rubió i Ors;/comprar/chalet-bonavista_bufala08915-45032974035_100500/;Bonavista-Bufalà (Badalona);3 habs.;2 baños;90 m²;;"Casa acabada de reformar completament amb acabats de primera qualitat.

Consta d'una casa de planta baixa, planta pis i golfes.

...";41.4605145;2.2430319;;barcelona
