"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns","423822.812","4586276.533","423730.942","4586075.563","2.087281","41.42262","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","423627.861","4586001.898","423535.993","4585800.931","2.084983","41.420128","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429972.437","4581094.938","429880.509","4580894.014","2.161466","41.376512","BUS -V11-V9-D50--","02","10","Eixample","Sant Antoni","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430439.078","4580910.576","430347.146","4580709.654","2.167067","41.374892","NITBUS -N0-N6--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431716.385","4589950.37","431624.444","4589749.364","2.181318","41.456419","BUS -180--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431648.468","4590223.035","431556.528","4590022.026","2.180474","41.458869","BUS -76-199-180-197--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431648.468","4590223.035","431556.528","4590022.026","2.180474","41.458869","NITBUS -N3--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431568.296","4590524.018","431476.356","4590323.007","2.17948","41.461573","BUS -199-180-197--","08","55","Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431919.628","4590679.248","431827.685","4590478.235","2.183669","41.463001","NITBUS -N3--","08","56","Nou Barris","Vallbona","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430955.873","4588951.11","430863.939","4588750.113","2.172327","41.447354","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427674.63","4583156.794","427582.724","4582955.852","2.133744","41.394879","BUS -70-H6--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432703.296","4587155.837","432611.345","4586954.856","2.193445","41.431334","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429628.041","4579845.541","429536.116","4579644.629","2.157493","41.365229","BUS -13-125--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429480.778","4578499.2","429388.854","4578298.301","2.155889","41.35309","BUS -21-107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433029.829","4583913.333","432937.874","4583712.382","2.197712","41.402157","NITBUS -N8--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427309.502","4582947.053","427217.599","4582746.113","2.129402","41.392957","BUS -V7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427589.573","4582777.701","427497.668","4582576.762","2.132772","41.391457","BUS -V7--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424624.035","4585909.063","424532.158","4585708.096","2.096914","41.419386","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429353.22","4583569.568","429261.299","4583368.622","2.153773","41.398746","BUS -114--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428821.406","4585360.355","428729.49","4585159.392","2.147201","41.414828","BUS -129--","06","29","Gràcia","el Coll","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428588.327","4585541.076","428496.413","4585340.112","2.144391","41.416434","BUS -129--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428450.004","4585743.963","428358.092","4585542.997","2.142712","41.418249","BUS -129--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425682.075","4584099.084","425590.188","4583898.134","2.109796","41.403183","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426545.83","4583426.86","426453.935","4583225.916","2.12021","41.397209","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427849.564","4579230.165","427757.655","4579029.259","2.136304","41.359529","BUS -125--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427629.101","4580315.118","427537.195","4580114.202","2.133539","41.369281","BUS -115--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425925.347","4582056.853","425833.457","4581855.922","2.112956","41.384813","BUS -67-L97-E97-E98-E79-E43-E30--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426998.347","4583241.193","426906.447","4583040.25","2.125645","41.395578","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428887.802","4586460.228","428795.886","4586259.255","2.147866","41.424739","BUS -V17--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426854.081","4585031.566","426762.183","4584830.607","2.123703","41.411689","BUS -196--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434015.469","4585201.083","433923.505","4585000.12","2.209362","41.413837","BUS -V29--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433389.656","4585251.119","433297.698","4585050.156","2.201869","41.414236","BUS -V29--","10","71","Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433881","4584748.795","433789.037","4584547.836","2.207803","41.409752","BUS -B25--","10","71","Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428718.549","4587195.026","428626.635","4586994.046","2.145753","41.431342","BUS -27-60-76-V21-H4-M19--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432801.985","4584745.825","432710.032","4584544.867","2.194894","41.409636","BUS -H12--","10","65","Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432801.985","4584745.825","432710.032","4584544.867","2.194894","41.409636","NITBUS -N2--","10","65","Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429708.049","4586944.07","429616.125","4586743.092","2.157624","41.429169","NITBUS -N4--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426537.676","4583249.516","426445.781","4583048.573","2.120134","41.395611","BUS -V3--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426466.197","4583529.816","426374.302","4583328.871","2.119245","41.398129","BUS -130-V3--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430789.578","4587282.49","430697.645","4587081.509","2.170528","41.432311","BUS -122--","08","46","Nou Barris","el Turó de la Peira","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431887.463","4586982.5","431795.519","4586781.521","2.183701","41.429704","BUS -122--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430892.706","4585815.253","430800.771","4585614.285","2.17193","41.419106","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427929.646","4584870.66","427837.738","4584669.702","2.13659","41.410338","BUS -123--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427253.805","4584293.294","427161.903","4584092.342","2.128574","41.405077","BUS -123--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427074.213","4584173.968","426982.313","4583973.017","2.12644","41.403986","BUS -123--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430868.204","4584527.995","430776.269","4584327.039","2.171784","41.40751","NITBUS -N4--","02","06","Eixample","la Sagrada Família","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431601.947","4583536.421","431510.005","4583335.474","2.180674","41.398642","NITBUS -N2-N7--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426648.766","4583725.709","426556.87","4583524.762","2.121405","41.39991","NITBUS -N7--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430001.398","4581971.34","429909.47","4581770.408","2.161711","41.384408","NITBUS -N1-N12-N13-N14-N15-N16-N17-N2-N18-N28--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428206.004","4585394.749","428114.094","4585193.786","2.139834","41.415082","BUS -123-124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431708.08","4587489.263","431616.138","4587288.28","2.181497","41.434252","BUS -11-132--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431472.782","4587347.596","431380.842","4587146.614","2.178697","41.432956","BUS -132--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429674.635","4580216.479","429582.71","4580015.564","2.158007","41.368574","BUS -55--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432127.198","4588094.642","432035.252","4587893.653","2.186445","41.43974","BUS -H4-M19--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431648.365","4590494.615","431556.425","4590293.604","2.180442","41.461315","BUS -76-D50-199-183-197--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431342.783","4590303.544","431250.845","4590102.535","2.176805","41.459568","BUS -62--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428269.912","4578916.889","428177.999","4578715.986","2.141366","41.356745","BUS -109-V3-H16--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429515.064","4580218.03","429423.14","4580017.115","2.156099","41.368574","BUS -55--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427457.666","4582956.114","427365.762","4582755.174","2.131173","41.393052","BUS -70-H6--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428335.23","4580336.302","428243.317","4580135.386","2.141979","41.369535","BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-E80--","03","14","Sants-Montjuïc","la Font de la Guatlla","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429920.831","4587007.623","429828.905","4586806.645","2.160163","41.42976","NITBUS -N4--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430490.179","4588358.797","430398.249","4588157.806","2.166821","41.441979","BUS -27-47-60-122-V27--","08","49","Nou Barris","Canyelles","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432842.275","4584259.591","432750.322","4584058.637","2.19543","41.40526","BUS -7--","10","68","Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434522.098","4584439.382","434430.129","4584238.426","2.215506","41.407018","NITBUS -N28--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427391.258","4577403.209","427299.353","4577202.32","2.131044","41.343033","BUS -23--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431795.365","4583753.766","431703.421","4583552.817","2.182963","41.400616","BUS -7-H12--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428831.847","4582834.999","428739.93","4582634.06","2.147623","41.392084","NITBUS -N7--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426864.22","4582659.64","426772.321","4582458.703","2.124111","41.390328","BUS -6--","04","21","Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432177.34","4585075.744","432085.393","4584874.783","2.187384","41.412555","NITBUS -N9--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431587.222","4590591.012","431495.282","4590390","2.179699","41.462178","BUS -62-104--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432131.441","4588386.276","432039.496","4588185.284","2.186463","41.442367","BUS -97-104--","09","60","Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433755.932","4585628.138","433663.971","4585427.171","2.20621","41.417662","NITBUS -N2--","10","71","Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429960.339","4585254.197","429868.413","4585053.235","2.16084","41.413972","BUS -24-V19--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429908.178","4587641.836","429816.253","4587440.852","2.159938","41.435471","BUS -185--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431320.89","4588843.936","431228.952","4588642.94","2.176709","41.44642","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428370.101","4580530.257","428278.188","4580329.339","2.142373","41.371285","BUS -91-115-V5--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427046.4","4585104.903","426954.5","4584903.943","2.125995","41.412367","BUS -196--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433125.812","4583715.815","433033.856","4583514.866","2.198882","41.400386","BUS -192--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431570.069","4586034.756","431478.128","4585833.786","2.18001","41.421141","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428283.942","4578550.911","428192.029","4578350.011","2.141577","41.35345","BUS -125--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428520.325","4586804.269","428428.412","4586603.293","2.143428","41.427805","BUS -27-60-76-H4-M19--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426701.672","4583427.168","426609.775","4583226.224","2.122074","41.397226","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426014.207","4582062.162","425922.316","4581861.231","2.114018","41.384869","BUS -L97-H6-E97-E98-E79-E43-E30--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424023.432","4586495.708","423931.561","4586294.736","2.089654","41.424613","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424028.659","4586492.1","423936.788","4586291.128","2.089717","41.424581","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424060.934","4586605.124","423969.062","4586404.151","2.090089","41.425602","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429717.517","4586448.009","429625.593","4586247.036","2.157795","41.424702","BUS -V23--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426862.81","4577141.05","426770.91","4576940.164","2.124761","41.340624","BUS -23--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428504.82","4586427.697","428412.907","4586226.724","2.143287","41.424412","BUS -185-V17-M19--","07","38","Horta-Guinardó","la Teixonera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432164.706","4584227.384","432072.759","4584026.431","2.187328","41.404913","BUS -192-V25-V23--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431978.749","4588336.195","431886.805","4588135.204","2.184641","41.441903","BUS -132--","08","52","Nou Barris","la Prosperitat","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431348.992","4586154.986","431257.053","4585954.015","2.177351","41.422205","NITBUS -N6--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433432.413","4584066.057","433340.454","4583865.105","2.202511","41.403566","BUS -192--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424471.161","4585747.775","424379.285","4585546.81","2.095105","41.417919","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424971.215","4586892.187","424879.335","4586691.211","2.100946","41.428273","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424310.1","4586641.706","424218.226","4586440.733","2.093066","41.425955","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424669.154","4586581.886","424577.277","4586380.913","2.09737","41.42545","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430186.308","4586860.717","430094.38","4586659.74","2.163357","41.42846","NITBUS -N4--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432103.374","4586224.918","432011.428","4586023.946","2.18637","41.422899","BUS -96--","09","61","Sant Andreu","la Sagrera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432530.207","4587787.317","432438.258","4587586.331","2.191303","41.437007","NITBUS -N9--","09","60","Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432220.875","4589361.494","432128.929","4589160.493","2.187424","41.451158","BUS -127-D50--","08","53","Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430874.087","4585694.743","430782.152","4585493.776","2.171721","41.418019","BUS -39-D40-V23--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428456.763","4582165.636","428364.85","4581964.703","2.143216","41.386022","BUS -54--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428140.584","4581809.92","428048.673","4581608.99","2.139477","41.38279","BUS -78-V7--","03","18","Sants-Montjuïc","Sants","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430853.177","4584608.746","430761.242","4584407.79","2.171595","41.408236","NITBUS -N0-N1--","02","06","Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430999.767","4586122.003","430907.831","4585921.033","2.173176","41.421878","BUS -39--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431013.793","4587057.734","430921.857","4586856.755","2.173237","41.430306","BUS -V27--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428144.498","4586682.752","428052.589","4586481.777","2.138945","41.426677","BUS -19-76--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429514.346","4578587.363","429422.422","4578386.463","2.15628","41.353887","BUS -107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429314.393","4578723.876","429222.471","4578522.975","2.153874","41.355099","BUS -107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429638.077","4578871.726","429546.152","4578670.823","2.157726","41.356459","BUS -107--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430169.234","4581521.498","430077.305","4581320.57","2.16377","41.380371","BUS -120--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430854.472","4585819.837","430762.538","4585618.869","2.171472","41.419144","BUS -117-V23--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430227.096","4580913.17","430135.166","4580712.248","2.164532","41.374897","BUS -21-D20-H14-V11-D50--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429177.287","4581206.592","429085.367","4581005.668","2.151945","41.377448","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426211.016","4581238.089","426119.123","4581037.165","2.116472","41.377465","BUS -D20--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432558.136","4589553.194","432466.187","4589352.191","2.19144","41.452913","BUS -126-127--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430603.154","4587482.132","430511.222","4587281.149","2.168274","41.434093","BUS -122--","08","47","Nou Barris","Can Peguera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430733.85","4581257.157","430641.915","4581056.232","2.170552","41.378039","BUS -120--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430091.903","4580726.613","429999.974","4580525.693","2.162937","41.373205","BUS -121--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430645.161","4580859.525","430553.227","4580658.603","2.169537","41.37445","BUS -121--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424625.723","4585910.711","424533.846","4585709.744","2.096934","41.419401","BUS -118-128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424418.672","4585787.627","424326.797","4585586.661","2.094472","41.418273","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424455.462","4585741.055","424363.586","4585540.09","2.094918","41.417857","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424619.192","4585893.458","424527.315","4585692.491","2.096858","41.419245","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430076.214","4584409.699","429984.286","4584208.745","2.162324","41.406376","BUS -116--","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429170.676","4584897.709","429078.757","4584696.75","2.151434","41.410692","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428296.69","4585647.885","428204.779","4585446.92","2.140889","41.41737","BUS -129--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431671.647","4591136.812","431579.707","4590935.795","2.180648","41.467101","BUS -197--","08","56","Nou Barris","Vallbona","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428997.883","4585151.328","428905.965","4584950.367","2.149337","41.412961","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430922.684","4585725.033","430830.749","4585524.066","2.172299","41.418296","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429900.815","4584389.967","429808.889","4584189.013","2.160228","41.406183","BUS -116--","06","31","Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429490.05","4586037.194","429398.128","4585836.225","2.155122","41.420982","BUS -119--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430973.648","4587071.44","430881.713","4586870.461","2.172755","41.430426","BUS -122-V27--","08","46","Nou Barris","el Turó de la Peira","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431250.656","4580894.502","431158.716","4580693.58","2.176773","41.374817","NITBUS -N0-N6--","01","01","Ciutat Vella","el Raval","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431283.785","4580895.63","431191.845","4580694.708","2.177169","41.37483","NITBUS -N0-N6--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432403.677","4589007.486","432311.729","4588806.488","2.189652","41.447985","BUS -11--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432403.596","4589025.696","432311.648","4588824.698","2.189649","41.448149","BUS -V31--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427777.789","4583557.692","427685.882","4583356.746","2.13493","41.398499","BUS -70--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432493.438","4589092.362","432401.489","4588891.364","2.190717","41.448757","BUS -11-V31--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427897.69","4585530.607","427805.783","4585329.643","2.136129","41.416278","BUS -124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428982.043","4580501.583","428890.124","4580300.665","2.149693","41.371081","BUS -100--","03","14","Sants-Montjuïc","la Font de la Guatlla","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431638.412","4585484.407","431546.47","4585283.442","2.18089","41.41619","BUS -117-192--","09","63","Sant Andreu","Navas","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434786.017","4585128.289","434694.046","4584927.327","2.218589","41.413244","BUS -B23-B20--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426299.241","4581360.989","426207.347","4581160.064","2.117512","41.37858","BUS -157-H8-M12--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434761.771","4584803.164","434669.8","4584602.205","2.218334","41.410314","NITBUS -N7-N28--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427480.496","4581587.224","427388.591","4581386.297","2.13161","41.380725","BUS -54--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427480.496","4581587.224","427388.591","4581386.297","2.13161","41.380725","NITBUS -N3--","04","19","Les Corts","les Corts","",""
