CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI
K014,Transports i serveis relacionats,Autobusos diürns,430311.791,4588115.78,2.165791,41.441593,BUS -185--,8.0,49.0,Nou Barris,Canyelles
K014,Transports i serveis relacionats,Autobusos diürns,432775.271,4586998.187,2.195402,41.431738,BUS -H8-V31--,9.0,60.0,Sant Andreu,Sant Andreu
K014,Transports i serveis relacionats,Autobusos diürns,432003.995,4585721.799,2.186315,41.420177,BUS -H8--,9.0,63.0,Sant Andreu,Navas
K014,Transports i serveis relacionats,Autobusos diürns,430005.782,4588316.365,2.162105,41.443373,BUS -182--,8.0,49.0,Nou Barris,Canyelles
K014,Transports i serveis relacionats,Autobusos diürns,426575.098,4582741.156,2.121718,41.392854,BUS -130--,5.0,23.0,Sarrià-Sant Gervasi,Sarrià
K014,Transports i serveis relacionats,Autobusos diürns,430154.889,4584875.708,2.164287,41.412398,BUS -114-V19--,7.0,33.0,Horta-Guinardó,el Baix Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,427307.007,4586614.021,2.130007,41.427801,BUS -112--,7.0,39.0,Horta-Guinardó,Sant Genís dels Agudells
K014,Transports i serveis relacionats,Autobusos diürns,427709.236,4586584.014,2.134824,41.427567,BUS -112--,7.0,39.0,Horta-Guinardó,Sant Genís dels Agudells
K014,Transports i serveis relacionats,Autobusos diürns,428569.622,4585034.393,2.145303,41.413688,BUS -129--,6.0,29.0,Gràcia,el Coll
K015,Transports i serveis relacionats,Autobusos nocturns,428036.987,4584827.601,2.138955,41.411778,NITBUS -N4-N5--,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Transports i serveis relacionats,Autobusos diürns,428912.203,4585517.662,2.149345,41.41807,BUS -129--,6.0,29.0,Gràcia,el Coll
K014,Transports i serveis relacionats,Autobusos diürns,429506.678,4583747.946,2.156664,41.402184,BUS -114--,6.0,31.0,Gràcia,la Vila de Gràcia
K014,Transports i serveis relacionats,Autobusos diürns,428030.036,4579325.661,2.139525,41.362223,BUS -125--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,428376.568,4578806.288,2.143729,41.357576,BUS -125--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,431109.728,4588983.711,2.175243,41.449479,BUS -127--,8.0,50.0,Nou Barris,les Roquetes
K014,Transports i serveis relacionats,Autobusos diürns,431307.204,4588957.184,2.17761,41.449257,BUS -127--,8.0,50.0,Nou Barris,les Roquetes
K014,Transports i serveis relacionats,Autobusos diürns,427129.496,4581550.109,2.128492,41.382177,BUS -70-V3-175--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,426319.856,4581969.541,2.118759,41.385881,BUS -7-33-67-M14-175--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,429016.473,4578579.279,2.151405,41.355588,BUS -107--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K015,Transports i serveis relacionats,Autobusos nocturns,432365.439,4583034.663,2.19094,41.396005,NITBUS -N11--,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432810.814,4582414.211,2.196336,41.390454,BUS -59-H16-V27--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,433671.373,4583186.137,2.206544,41.397478,BUS -H16-V27--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,428452.825,4584235.586,2.144,41.406483,BUS -131--,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Transports i serveis relacionats,Autobusos diürns,434206.638,4584710.651,2.212781,41.411253,BUS -V29--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K015,Transports i serveis relacionats,Autobusos nocturns,430647.618,4580699.336,2.170661,41.374825,NITBUS -N0-N6--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,426599.04,4582768.893,2.122001,41.393106,BUS -34-V3--,5.0,23.0,Sarrià-Sant Gervasi,Sarrià
K014,Transports i serveis relacionats,Autobusos diürns,430678.931,4587212.702,2.170289,41.433491,BUS -122--,8.0,46.0,Nou Barris,el Turó de la Peira
K014,Transports i serveis relacionats,Autobusos diürns,427550.123,4584862.543,2.133126,41.412048,BUS -123--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,432587.808,4582196.67,2.193693,41.388476,BUS -59-V21-V27-136--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,427027.976,4581525.037,2.127281,41.381942,BUS -H8-M12-175--,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K014,Transports i serveis relacionats,Autobusos diürns,428986.601,4582866.796,2.150546,41.394202,BUS -6-7-33-34-H8--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,428819.344,4582998.562,2.14853,41.395374,BUS -27-D40--,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Transports i serveis relacionats,Autobusos diürns,428207.897,4584040.933,2.141093,41.404708,BUS -H6--,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Transports i serveis relacionats,Autobusos diürns,426989.392,4584542.746,2.126456,41.409117,BUS -123--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,427422.024,4584699.28,2.131613,41.410566,BUS -123--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,428171.82,4585064.641,2.14054,41.413924,BUS -123-124--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,428898.541,4578556.006,2.149998,41.355368,BUS -107--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,429242.313,4578455.943,2.154119,41.354497,BUS -107--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K015,Transports i serveis relacionats,Autobusos nocturns,428177.999,4578715.986,2.141366,41.356745,NITBUS -N1--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,427543.133,4583971.273,2.133149,41.404021,BUS -V13--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,429284.353,4586346.289,2.1537,41.425566,BUS -19-H2--,7.0,37.0,Horta-Guinardó,el Carmel
K014,Transports i serveis relacionats,Autobusos diürns,429609.469,4586754.704,2.157543,41.429273,BUS -112-185--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,432466.27,4586110.732,2.191803,41.423719,BUS -34-126-B24-H8-V31-V29--,9.0,61.0,Sant Andreu,la Sagrera
K015,Transports i serveis relacionats,Autobusos nocturns,432464.114,4586479.92,2.191736,41.427044,NITBUS -N9--,9.0,61.0,Sant Andreu,la Sagrera
K014,Transports i serveis relacionats,Autobusos diürns,428123.785,4579509.261,2.140624,41.363885,BUS -13-125--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,434433.43,4584640.091,2.215502,41.410636,BUS -7--,10.0,70.0,Sant Martí,el Besòs i el Maresme
K014,Transports i serveis relacionats,Autobusos diürns,434227.781,4584480.189,2.213059,41.409179,BUS -B20-V31-136--,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,428205.17,4581435.679,2.141369,41.381243,NITBUS -N0--,3.0,18.0,Sants-Montjuïc,Sants
K014,Transports i serveis relacionats,Autobusos diürns,432344.954,4582389.455,2.190767,41.390192,BUS -H16--,10.0,67.0,Sant Martí,la Vila Olímpica del Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,424476.672,4586822.531,2.096111,41.429418,BUS -128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,432804.631,4581837.263,2.196326,41.385257,BUS -V27--,1.0,3.0,Ciutat Vella,la Barceloneta
K014,Transports i serveis relacionats,Autobusos diürns,431244.675,4583848.382,2.177442,41.403239,BUS -33-34-B24-H10-D50--,2.0,6.0,Eixample,la Sagrada Família
K014,Transports i serveis relacionats,Autobusos diürns,428972.173,4580727.873,2.150624,41.374936,BUS -D20-E86-E70-E80--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K015,Transports i serveis relacionats,Autobusos nocturns,428972.173,4580727.873,2.150624,41.374936,NITBUS -N0--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K015,Transports i serveis relacionats,Autobusos nocturns,430951.642,4587596.474,2.173509,41.436971,NITBUS -N1-N6--,8.0,45.0,Nou Barris,Porta
K014,Transports i serveis relacionats,Autobusos diürns,430662.71,4587804.638,2.170027,41.438821,BUS -47-76-H4-H2-M19-182--,8.0,48.0,Nou Barris,la Guineueta
K015,Transports i serveis relacionats,Autobusos nocturns,430954.142,4587762.214,2.17352,41.438464,NITBUS -N6--,8.0,48.0,Nou Barris,la Guineueta
K014,Transports i serveis relacionats,Autobusos diürns,431416.02,4588486.836,2.178966,41.44503,BUS -76-H2-D50--,8.0,51.0,Nou Barris,Verdun
K015,Transports i serveis relacionats,Autobusos nocturns,431055.45,4588477.272,2.174651,41.444913,NITBUS -N6--,8.0,50.0,Nou Barris,les Roquetes
K015,Transports i serveis relacionats,Autobusos nocturns,428662.894,4582504.196,2.146717,41.390907,NITBUS -N12--,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,431437.166,4587808.807,2.179296,41.438925,BUS -11-H4-M19--,8.0,45.0,Nou Barris,Porta
K015,Transports i serveis relacionats,Autobusos nocturns,426914.382,4582517.002,2.125803,41.390866,NITBUS -N7--,4.0,21.0,Les Corts,Pedralbes
K014,Transports i serveis relacionats,Autobusos diürns,428019.079,4579915.883,2.139324,41.367538,BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-CJ-H12-H16-E95-E86-E70-E80--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K014,Transports i serveis relacionats,Autobusos diürns,431762.305,4586998.894,2.183279,41.431659,BUS -97--,9.0,60.0,Sant Andreu,Sant Andreu
K015,Transports i serveis relacionats,Autobusos nocturns,431641.689,4590230.732,2.18147,41.460756,NITBUS -N3--,8.0,54.0,Nou Barris,Torre Baró
K015,Transports i serveis relacionats,Autobusos nocturns,432008.261,4584217.226,2.186535,41.406626,NITBUS -N3--,10.0,65.0,Sant Martí,el Clot
K014,Transports i serveis relacionats,Autobusos diürns,431589.792,4590580.741,2.180809,41.463904,BUS -97-183-197--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,432241.789,4589268.243,2.188763,41.452138,BUS -62-96-97-104--,8.0,53.0,Nou Barris,la Trinitat Nova
K015,Transports i serveis relacionats,Autobusos nocturns,432241.789,4589268.243,2.188763,41.452138,NITBUS -N3--,8.0,53.0,Nou Barris,la Trinitat Nova
K015,Transports i serveis relacionats,Autobusos nocturns,428299.647,4580215.656,2.142643,41.370263,NITBUS -N1-N13-N15-N16-N17-N18--,3.0,15.0,Sants-Montjuïc,Hostafrancs
K014,Transports i serveis relacionats,Autobusos diürns,428411.516,4580542.417,2.143942,41.373216,BUS -91--,3.0,15.0,Sants-Montjuïc,Hostafrancs
K014,Transports i serveis relacionats,Autobusos diürns,427992.466,4585990.517,2.138284,41.422247,BUS -119--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,430988.63,4585901.943,2.174145,41.421713,BUS -117-D40--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,430053.677,4586079.342,2.162937,41.423229,BUS -117--,7.0,36.0,Horta-Guinardó,la Font d'en Fargues
K014,Transports i serveis relacionats,Autobusos diürns,430117.125,4586046.644,2.1637,41.422941,BUS -117--,7.0,36.0,Horta-Guinardó,la Font d'en Fargues
K014,Transports i serveis relacionats,Autobusos diürns,430149.979,4586030.56,2.164095,41.422799,BUS -117--,7.0,36.0,Horta-Guinardó,la Font d'en Fargues
K014,Transports i serveis relacionats,Autobusos diürns,430945.296,4588533.614,2.173326,41.445411,BUS -127--,8.0,50.0,Nou Barris,les Roquetes
K014,Transports i serveis relacionats,Autobusos diürns,426851.907,4576009.49,2.125841,41.332249,BUS -21--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,433373.334,4584204.545,2.202867,41.406626,BUS -V27--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,425511.902,4582796.194,2.108995,41.393252,BUS -113--,4.0,21.0,Les Corts,Pedralbes
K014,Transports i serveis relacionats,Autobusos diürns,430424.589,4584855.904,2.167516,41.412243,BUS -H6-191--,7.0,33.0,Horta-Guinardó,el Baix Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,423970.933,4586399.357,2.090112,41.425559,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,423943.056,4586211.676,2.089802,41.423866,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,423740.205,4586082.238,2.087391,41.422681,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,424019.191,4586227.864,2.090711,41.424019,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,427875.416,4577300.941,2.137917,41.343973,BUS -23--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,427882.807,4577286.878,2.138007,41.343847,BUS -23--,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K014,Transports i serveis relacionats,Autobusos diürns,433616.317,4583956.834,2.205801,41.404415,BUS -V27-V31--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,432027.904,4590827.645,2.186027,41.466165,BUS -97--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,431256.433,4585034.6,2.177448,41.413924,BUS -192-191--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,433150.93,4584053.598,2.200223,41.405248,BUS -192--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,431257.053,4585954.015,2.177351,41.422205,BUS -117-H6-D40--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,427476.722,4585587.298,2.132161,41.418569,BUS -124--,5.0,25.0,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Transports i serveis relacionats,Autobusos diürns,427707.611,4585768.41,2.134902,41.420221,BUS -124--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,427922.834,4582249.43,2.137896,41.388547,BUS -59--,4.0,19.0,Les Corts,les Corts
K014,Transports i serveis relacionats,Autobusos diürns,424358.445,4586168.02,2.094778,41.423512,BUS -128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,424194.375,4585295.816,2.092924,41.415641,BUS -118--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,424505.142,4586243.21,2.096524,41.424203,BUS -128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,428021.138,4586478.759,2.138569,41.426647,BUS -19-76-112-135--,7.0,39.0,Horta-Guinardó,Sant Genís dels Agudells
K014,Transports i serveis relacionats,Autobusos diürns,428055.687,4585590.85,2.139088,41.418653,BUS -V17-H4-H2--,6.0,28.0,Gràcia,Vallcarca i els Penitents
K014,Transports i serveis relacionats,Autobusos diürns,425522.907,4582426.907,2.109172,41.389927,BUS -63-68-78-H4--,4.0,21.0,Les Corts,Pedralbes
K015,Transports i serveis relacionats,Autobusos nocturns,430186.225,4583807.872,2.164786,41.402783,NITBUS -N4-N6--,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K015,Transports i serveis relacionats,Autobusos nocturns,430896.814,4586412.77,2.172988,41.426306,NITBUS -N4--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,433255.162,4582854.657,2.201602,41.394458,BUS -V25--,10.0,68.0,Sant Martí,el Poblenou
K015,Transports i serveis relacionats,Autobusos nocturns,433255.162,4582854.657,2.201602,41.394458,NITBUS -N6--,10.0,68.0,Sant Martí,el Poblenou
K014,Transports i serveis relacionats,Autobusos diürns,429085.367,4581005.668,2.151945,41.377448,BUS -H12-52--,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K014,Transports i serveis relacionats,Autobusos diürns,431195.684,4582350.753,2.177027,41.389746,BUS -19-H16--,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K015,Transports i serveis relacionats,Autobusos nocturns,431195.684,4582350.753,2.177027,41.389746,NITBUS -N12-N15-N4--,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Transports i serveis relacionats,Autobusos diürns,430345.543,4587403.873,2.166277,41.435184,BUS -122--,8.0,47.0,Nou Barris,Can Peguera
K014,Transports i serveis relacionats,Autobusos diürns,430498.967,4581218.923,2.168824,41.379492,BUS -120--,1.0,1.0,Ciutat Vella,el Raval
K014,Transports i serveis relacionats,Autobusos diürns,429876.584,4580989.647,2.161408,41.377373,BUS -121--,2.0,10.0,Eixample,Sant Antoni
K014,Transports i serveis relacionats,Autobusos diürns,430159.232,4580458.208,2.164849,41.372611,BUS -121--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,430641.114,4580482.673,2.170608,41.372873,BUS -121--,3.0,11.0,Sants-Montjuïc,el Poble-sec
K014,Transports i serveis relacionats,Autobusos diürns,431779.36,4588834.471,2.183276,41.448192,BUS -H2-D50--,8.0,53.0,Nou Barris,la Trinitat Nova
K014,Transports i serveis relacionats,Autobusos diürns,428220.587,4579401.828,2.141794,41.362926,BUS -13-125--,3.0,13.0,Sants-Montjuïc,la Marina de Port
K015,Transports i serveis relacionats,Autobusos nocturns,431197.13,4588872.072,2.176302,41.448481,NITBUS -N6--,8.0,50.0,Nou Barris,les Roquetes
K014,Transports i serveis relacionats,Autobusos diürns,430204.858,4587570.55,2.164574,41.436673,BUS -122-V27-H2--,8.0,48.0,Nou Barris,la Guineueta
K014,Transports i serveis relacionats,Autobusos diürns,432075.447,4579966.594,2.187816,41.368347,BUS -V15--,1.0,3.0,Ciutat Vella,la Barceloneta
K014,Transports i serveis relacionats,Autobusos diürns,431282.416,4589706.862,2.177228,41.456007,BUS -199-183--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,431069.079,4589600.638,2.174686,41.455032,BUS -199-183--,8.0,54.0,Nou Barris,Torre Baró
K014,Transports i serveis relacionats,Autobusos diürns,431860.697,4590746.503,2.184034,41.46542,BUS -197--,8.0,56.0,Nou Barris,Vallbona
K014,Transports i serveis relacionats,Autobusos diürns,429691.66,4584349.252,2.158807,41.407616,BUS -116--,6.0,31.0,Gràcia,la Vila de Gràcia
K014,Transports i serveis relacionats,Autobusos diürns,431089.529,4585729.333,2.175372,41.420167,BUS -117--,7.0,35.0,Horta-Guinardó,el Guinardó
K014,Transports i serveis relacionats,Autobusos diürns,429270.536,4587301.271,2.153423,41.434166,BUS -102-V25--,7.0,43.0,Horta-Guinardó,Horta
K014,Transports i serveis relacionats,Autobusos diürns,424861.329,4586816.197,2.100715,41.429397,BUS -128--,5.0,22.0,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Transports i serveis relacionats,Autobusos diürns,431621.913,4585174.365,2.181805,41.415214,BUS -117-192-H8--,10.0,64.0,Sant Martí,el Camp de l'Arpa del Clot
