Region,Category,Enero-Marzo 2023,Enero-Marzo 2024,Porcentaje variación 2024/2023
"ANDALUCÍA,",10. Tráfico de drogas,6.0,4.0,-33.3
"ANDALUCÍA,",11. Resto de criminalidad convencional,420.0,466.0,11.0
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),175.0,165.0,-5.7
"ANDALUCÍA,",12.-Estafas informáticas,175.0,165.0,-5.7
"ANDALUCÍA,",13.-Otros ciberdelitos,175.0,165.0,-5.7
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,876.0,911.0,4.0
"ANDALUCÍA,",41017 Bormujos,876.0,911.0,4.0
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,157.0,149.0,-5.1
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,0.0,1.0,100.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,3.0,3.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,3.0,3.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,3.0,3.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,3.0,5.0,66.7
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,27.0,24.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,27.0,24.0
"ANDALUCÍA,",8. Hurtos,34.0,30.0,-11.8
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,1.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,0.0,2.0,100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,89.0,83.0,-6.7
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),22.0,23.0,4.5
"ANDALUCÍA,",12.-Estafas informáticas,22.0,23.0,4.5
"ANDALUCÍA,",13.-Otros ciberdelitos,22.0,23.0,4.5
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,179.0,172.0,-3.9
"ANDALUCÍA,",41021 Camas,179.0,172.0,-3.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,277.0,277.0,0.0
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,1.0,0.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,2.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,2.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,2.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,3.0,6.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,9.0,11.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,9.0,11.0
"ANDALUCÍA,",8. Hurtos,79.0,73.0,-7.6
"ANDALUCÍA,",9. Sustracciones de vehículos,12.0,13.0,8.3
"ANDALUCÍA,",10. Tráfico de drogas,1.0,0.0,-100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,170.0,170.0,0.0
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),90.0,82.0,-8.9
"ANDALUCÍA,",12.-Estafas informáticas,90.0,82.0,-8.9
"ANDALUCÍA,",13.-Otros ciberdelitos,90.0,82.0,-8.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,367.0,359.0,-2.2
"ANDALUCÍA,",41024 Carmona,367.0,359.0,-2.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,309.0,377.0,22.0
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,12.0,11.0,-8.3
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,1.0,7.0,600.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,1.0,7.0,600.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,1.0,7.0,600.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,6.0,3.0,-50.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,35.0,19.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,35.0,19.0
"ANDALUCÍA,",8. Hurtos,37.0,67.0,81.1
"ANDALUCÍA,",9. Sustracciones de vehículos,2.0,5.0,150.0
"ANDALUCÍA,",10. Tráfico de drogas,1.0,3.0,200.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,215.0,262.0,21.9
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),31.0,57.0,83.9
"ANDALUCÍA,",12.-Estafas informáticas,31.0,57.0,83.9
"ANDALUCÍA,",13.-Otros ciberdelitos,31.0,57.0,83.9
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,340.0,434.0,27.6
"ANDALUCÍA,",41034 Coria del Río,340.0,434.0,27.6
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,312.0,324.0,3.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,2.0,0.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,1.0,2.0,100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,1.0,2.0,100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,1.0,2.0,100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,7.0,8.0,14.3
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,8.0,27.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,8.0,27.0
"ANDALUCÍA,",8. Hurtos,87.0,59.0,-32.2
"ANDALUCÍA,",9. Sustracciones de vehículos,14.0,9.0,-35.7
"ANDALUCÍA,",10. Tráfico de drogas,2.0,2.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,190.0,215.0,13.2
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),74.0,74.0,0.0
"ANDALUCÍA,",12.-Estafas informáticas,74.0,74.0,0.0
"ANDALUCÍA,",13.-Otros ciberdelitos,74.0,74.0,0.0
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,386.0,398.0,3.1
"ANDALUCÍA,",41038 Dos Hermanas,386.0,398.0,3.1
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,1348.0,1324.0,-1.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,11.0,16.0,45.5
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,7.0,18.0,157.1
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,7.0,18.0,157.1
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,7.0,18.0,157.1
"ANDALUCÍA,",6. Robos con violencia e intimidación,22.0,19.0,-13.6
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,71.0,90.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,71.0,90.0
"ANDALUCÍA,",8. Hurtos,374.0,298.0,-20.3
"ANDALUCÍA,",9. Sustracciones de vehículos,8.0,14.0,75.0
"ANDALUCÍA,",10. Tráfico de drogas,21.0,20.0,-4.8
"ANDALUCÍA,",11. Resto de criminalidad convencional,834.0,849.0,1.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),352.0,384.0,9.1
"ANDALUCÍA,",12.-Estafas informáticas,352.0,384.0,9.1
"ANDALUCÍA,",13.-Otros ciberdelitos,352.0,384.0,9.1
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,1700.0,1708.0,0.5
"ANDALUCÍA,",41039 Écija,1700.0,1708.0,0.5
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,273.0,315.0,15.4
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,4.0,300.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,8.0,300.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,8.0,300.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,8.0,300.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,5.0,7.0,40.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,10.0,19.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,10.0,19.0
"ANDALUCÍA,",8. Hurtos,84.0,91.0,8.3
"ANDALUCÍA,",9. Sustracciones de vehículos,8.0,8.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,2.0,2.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,160.0,176.0,10.0
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),59.0,59.0,0.0
"ANDALUCÍA,",12.-Estafas informáticas,59.0,59.0,0.0
"ANDALUCÍA,",13.-Otros ciberdelitos,59.0,59.0,0.0
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,332.0,374.0,12.7
"ANDALUCÍA,",41053 Lebrija,332.0,374.0,12.7
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,191.0,206.0,7.9
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,5.0,9.0,80.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,4.0,1.0,-75.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,4.0,1.0,-75.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,4.0,1.0,-75.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,2.0,5.0,150.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,6.0,8.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,6.0,8.0
"ANDALUCÍA,",8. Hurtos,54.0,50.0,-7.4
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,0.0,-100.0
"ANDALUCÍA,",10. Tráfico de drogas,2.0,2.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,117.0,131.0,12.0
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),66.0,72.0,9.1
"ANDALUCÍA,",12.-Estafas informáticas,66.0,72.0,9.1
"ANDALUCÍA,",13.-Otros ciberdelitos,66.0,72.0,9.1
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,257.0,278.0,8.2
"ANDALUCÍA,",41058 Mairena del Alcor,257.0,278.0,8.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,152.0,134.0,-11.8
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,6.0,500.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,1.0,-50.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,1.0,-50.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,1.0,-50.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,4.0,300.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,35.0,26.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,35.0,26.0
"ANDALUCÍA,",8. Hurtos,19.0,20.0,5.3
"ANDALUCÍA,",9. Sustracciones de vehículos,4.0,1.0,-75.0
"ANDALUCÍA,",10. Tráfico de drogas,4.0,0.0,-100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,86.0,76.0,-11.6
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),41.0,35.0,-14.6
"ANDALUCÍA,",12.-Estafas informáticas,41.0,35.0,-14.6
"ANDALUCÍA,",13.-Otros ciberdelitos,41.0,35.0,-14.6
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,193.0,169.0,-12.4
"ANDALUCÍA,",41059 Mairena del Aljarafe,193.0,169.0,-12.4
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,430.0,421.0,-2.1
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,7.0,11.0,57.1
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,3.0,3.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,3.0,3.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,3.0,3.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,8.0,7.0,-12.5
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,39.0,54.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,39.0,54.0
"ANDALUCÍA,",8. Hurtos,102.0,117.0,14.7
"ANDALUCÍA,",9. Sustracciones de vehículos,8.0,3.0,-62.5
"ANDALUCÍA,",10. Tráfico de drogas,1.0,1.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,262.0,225.0,-14.1
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),125.0,144.0,15.2
"ANDALUCÍA,",12.-Estafas informáticas,125.0,144.0,15.2
"ANDALUCÍA,",13.-Otros ciberdelitos,125.0,144.0,15.2
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,555.0,565.0,1.8
"ANDALUCÍA,",41065 Morón de la Frontera,555.0,565.0,1.8
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,130.0,223.0,71.5
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,4.0,1.0,-75.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,0.0,2.0,100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,0.0,2.0,100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,0.0,5.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,6.0,15.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,6.0,15.0
"ANDALUCÍA,",8. Hurtos,35.0,42.0,20.0
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,2.0,100.0
"ANDALUCÍA,",10. Tráfico de drogas,3.0,6.0,100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,79.0,150.0,89.9
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),49.0,78.0,59.2
"ANDALUCÍA,",12.-Estafas informáticas,49.0,78.0,59.2
"ANDALUCÍA,",13.-Otros ciberdelitos,49.0,78.0,59.2
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,179.0,301.0,68.2
"ANDALUCÍA,",41069 Palacios y Villafranca (Los),179.0,301.0,68.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,255.0,240.0,-5.9
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,5.0,14.0,180.0
"ANDALUCÍA,",4. Secuestro,0.0,2.0,100.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,0.0,3.0,100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,0.0,3.0,100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,0.0,3.0,100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,2.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,29.0,20.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,29.0,20.0
"ANDALUCÍA,",8. Hurtos,62.0,44.0,-29.0
"ANDALUCÍA,",9. Sustracciones de vehículos,0.0,1.0,100.0
"ANDALUCÍA,",10. Tráfico de drogas,5.0,0.0,-100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,153.0,154.0,0.7
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),80.0,98.0,22.5
"ANDALUCÍA,",12.-Estafas informáticas,80.0,98.0,22.5
"ANDALUCÍA,",13.-Otros ciberdelitos,80.0,98.0,22.5
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,335.0,338.0,0.9
"ANDALUCÍA,",41081 Rinconada (La),335.0,338.0,0.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,287.0,255.0,-11.1
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,11.0,11.0,0.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,4.0,1.0,-75.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,4.0,1.0,-75.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,4.0,1.0,-75.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,6.0,12.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,20.0,13.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,20.0,13.0
"ANDALUCÍA,",8. Hurtos,56.0,49.0,-12.5
"ANDALUCÍA,",9. Sustracciones de vehículos,10.0,5.0,-50.0
"ANDALUCÍA,",10. Tráfico de drogas,1.0,2.0,100.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,179.0,162.0,-9.5
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),34.0,30.0,-11.8
"ANDALUCÍA,",12.-Estafas informáticas,34.0,30.0,-11.8
"ANDALUCÍA,",13.-Otros ciberdelitos,34.0,30.0,-11.8
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,321.0,285.0,-11.2
"ANDALUCÍA,",41086 San Juan de Aznalfarache,321.0,285.0,-11.2
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,294.0,442.0,50.3
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,6.0,500.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,2.0,0.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,2.0,0.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,2.0,0.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,4.0,8.0,100.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,7.0,20.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,7.0,20.0
"ANDALUCÍA,",8. Hurtos,141.0,183.0,29.8
"ANDALUCÍA,",9. Sustracciones de vehículos,4.0,6.0,50.0
"ANDALUCÍA,",10. Tráfico de drogas,4.0,4.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,131.0,213.0,62.6
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),63.0,61.0,-3.2
"ANDALUCÍA,",12.-Estafas informáticas,63.0,61.0,-3.2
"ANDALUCÍA,",13.-Otros ciberdelitos,63.0,61.0,-3.2
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,357.0,503.0,40.9
"ANDALUCÍA,",41091 Sevilla,357.0,503.0,40.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,11792.0,10652.0,-9.7
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,1.0,2.0,100.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,6.0,6.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,58.0,75.0,29.3
"ANDALUCÍA,",4. Secuestro,1.0,0.0,-100.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,117.0,72.0,-38.5
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,117.0,72.0,-38.5
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,117.0,72.0,-38.5
"ANDALUCÍA,",6. Robos con violencia e intimidación,520.0,473.0,-9.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,426.0,409.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,426.0,409.0
"ANDALUCÍA,",8. Hurtos,4741.0,4032.0,-15.0
"ANDALUCÍA,",9. Sustracciones de vehículos,290.0,253.0,-12.8
"ANDALUCÍA,",10. Tráfico de drogas,82.0,58.0,-29.3
"ANDALUCÍA,",11. Resto de criminalidad convencional,5550.0,5272.0,-5.0
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),2092.0,2441.0,16.7
"ANDALUCÍA,",12.-Estafas informáticas,2092.0,2441.0,16.7
"ANDALUCÍA,",13.-Otros ciberdelitos,2092.0,2441.0,16.7
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,13884.0,13093.0,-5.7
"ANDALUCÍA,",41093 Tomares,13884.0,13093.0,-5.7
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,107.0,136.0,27.1
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,0.0,0.0,0.0
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,2.0,0.0,-100.0
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,2.0,0.0,-100.0
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,2.0,0.0,-100.0
"ANDALUCÍA,",6. Robos con violencia e intimidación,1.0,5.0,400.0
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,17.0,14.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,17.0,14.0
"ANDALUCÍA,",8. Hurtos,33.0,37.0,12.1
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,1.0,0.0
"ANDALUCÍA,",10. Tráfico de drogas,0.0,0.0,0.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,53.0,79.0,49.1
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),36.0,54.0,50.0
"ANDALUCÍA,",12.-Estafas informáticas,36.0,54.0,50.0
"ANDALUCÍA,",13.-Otros ciberdelitos,36.0,54.0,50.0
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,143.0,190.0,32.9
"ANDALUCÍA,",41095 Utrera,143.0,190.0,32.9
"ANDALUCÍA,",I. CRIMINALIDAD CONVENCIONAL,444.0,407.0,-8.3
"ANDALUCÍA,",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"ANDALUCÍA,",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"ANDALUCÍA,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,17.0,20.0,17.6
"ANDALUCÍA,",4. Secuestro,0.0,0.0,0.0
"ANDALUCÍA,",5. Delitos contra la libertad sexual,6.0,7.0,16.7
"ANDALUCÍA,",5.1.-Agresión sexual con penetración,6.0,7.0,16.7
"ANDALUCÍA,",5.2.-Resto de delitos contra la libertad sexual,6.0,7.0,16.7
"ANDALUCÍA,",6. Robos con violencia e intimidación,11.0,5.0,-54.5
"ANDALUCÍA,",7. Robos con fuerza en domicilios,,20.0,41.0
"ANDALUCÍA,",7.1.-Robos con fuerza en domicilios,,20.0,41.0
"ANDALUCÍA,",8. Hurtos,127.0,112.0,-11.8
"ANDALUCÍA,",9. Sustracciones de vehículos,1.0,2.0,100.0
"ANDALUCÍA,",10. Tráfico de drogas,2.0,1.0,-50.0
"ANDALUCÍA,",11. Resto de criminalidad convencional,260.0,219.0,-15.8
"ANDALUCÍA,",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),150.0,158.0,5.3
"ANDALUCÍA,",12.-Estafas informáticas,150.0,158.0,5.3
"ANDALUCÍA,",13.-Otros ciberdelitos,150.0,158.0,5.3
"ANDALUCÍA,",III. TOTAL INFRACCIONES PENALES,594.0,565.0,-4.9
"ARAGÓN,",I. CRIMINALIDAD CONVENCIONAL,9183.0,9789.0,6.6
"ARAGÓN,",1. Homicidios dolosos y asesinatos consumados,3.0,3.0,0.0
"ARAGÓN,",2. Homicidios dolosos y asesinatos en grado tentativa,11.0,5.0,-54.5
"ARAGÓN,",3. Delitos graves y menos graves de lesiones y riña tumultuaria,128.0,162.0,26.6
"ARAGÓN,",4. Secuestro,0.0,0.0,0.0
"ARAGÓN,",5. Delitos contra la libertad sexual,94.0,89.0,-5.3
"ARAGÓN,",5.1.-Agresión sexual con penetración,94.0,89.0,-5.3
"ARAGÓN,",5.2.-Resto de delitos contra la libertad sexual,94.0,89.0,-5.3
"ARAGÓN,",6. Robos con violencia e intimidación,237.0,268.0,13.1
