precio,sub_descr,href,ubicacion,habitaciones,banios,mt2,otros,publicado_hace,plataforma,CCAA,fuente_datos,alquiler_venta,fecha_extract,latitude,longitude,planta
2500000.0,"Piso de lujo de 255 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1GHx1uJu1Q1w/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.259127trovit-web-86bb757b58-t8nbm6681829cb00ad/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.9/cookieid.10201046681829c96a0e6.12676740/pos.22/,Comunidad de Madrid,3.0,2.0,255.0,"...tipo de servicios, haciendo de esta propiedad una verdadera oportunidad de inversión, en una de las zonas con más demanda turística de Madrid...",2.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1700000.0,"Piso exclusivo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1l1YrXZ31OL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.259127trovit-web-86bb757b58-t8nbm6681829cb00ad/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.9/cookieid.10201046681829c96a0e6.12676740/pos.23/,Comunidad de Madrid,3.0,2.0,150.0,"...tipo de servicios, haciendo de esta propiedad una verdadera oportunidad de inversión, en una de las zonas con más demanda turística de Madrid...",17.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1125000.0,"Piso de lujo de 118 m2 en Avenida del Comandante Franco 4, Madrid, Provincia de Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1o1YG1d1J1M1k1I/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.259127trovit-web-86bb757b58-t8nbm6681829cb00ad/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.9/cookieid.10201046681829c96a0e6.12676740/pos.24/,"28001, Comunidad de Madrid",,1.0,118.0,"...Madrid, por su entono residencial, su excelente comunicación y su oferta gastrónomica, todo ello rodeado de abundantes zonas arboladas, y...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
6500000.0,"Piso exclusivo de 462 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1M9S1_1x1H1jp/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.259127trovit-web-86bb757b58-t8nbm6681829cb00ad/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.9/cookieid.10201046681829c96a0e6.12676740/pos.25/,Comunidad de Madrid,4.0,5.0,462.0,"...Madrid, el barrio de Castellana – Salamanca, pegada a la calle José Ortega y Gasset, a la Fundación Juan March y la embajada italiana. ¿Te...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
6200000.0,"Piso exclusivo de 388 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.401XY5RG1T/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.1/,Comunidad de Madrid,,2.0,388.0,...que convierten a Madrid en una de las capitales mas europeas en cuanto a arquitectura clásica y vanguardista. Propiedad presentada por BARNES...,25.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1530000.0,"Piso exclusivo de 133 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.61Jt1gK1jxM/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.2/,Comunidad de Madrid,2.0,2.0,133.0,Berkshire Hathaway Home Services Larvia Madrid comercializa la venta esta preciosa vivienda situada en una tercera planta exterior con dos...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1180000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.C11y1Y1Ig1uu/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.3/,Comunidad de Madrid,,2.0,86.0,"...y cuenta con sólo ocho vecinos. Sin duda, una perfecta oportunidad como pied-à-terre o como inversión en alquiler, en la mejor zona de Madrid...",23.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1350000.0,"Piso exclusivo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1l1sp1VsQQ18/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.4/,Comunidad de Madrid,2.0,3.0,138.0,"...Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
2600000.0,"Piso de lujo de 258 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.xn6Iw1L1v1F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.5/,Comunidad de Madrid,3.0,3.0,258.0,"BERKSHIRE HATHAWAY HOMESERVICES Madrid comercializa la venta de una espectacular vivienda de lujo totalmente reformada, en una de las calles...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1200000.0,"Piso de lujo de 220 m2 en venta en El Soto de La Moraleja, Madrid, Provincia de Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.f1c1t16r6e-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.6/,Comunidad de Madrid,,2.0,220.0,"...m2 dentro de prestigiosa urbanización en El Soto de la Moraleja, urbanización de viviendas residenciales de lujo localizada al norte de Madrid...",1.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1750000.0,"Piso exclusivo de 153 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.O1i1W1J1oSEK/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.7/,Comunidad de Madrid,,3.0,153.0,"...Madrid, dentro de los codiciados confines de uno de los barrios más prestigiosos de la ciudad. Se trata, sin duda, de un refugio exquisito...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1340000.0,"Piso de lujo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1w015K1-1Q1S19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.8/,Comunidad de Madrid,3.0,3.0,180.0,"...Madrid, muy bien comunicada por transporte público, con fácil acceso a las arterias principales de la ciudad y con todo tipo de servicios...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1236000.0,"Piso exclusivo de 170 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.31O1L1c101V1F4/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.9/,Comunidad de Madrid,,2.0,170.0,"...un encanto urbano único y conveniencia moderna, con fácil acceso a la M-30. Es perfecta para quienes buscan lo mejor de la vida en Madrid...",25.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
,"Piso exclusivo de 1200 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.qt1G10N11h16/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.10/,Comunidad de Madrid,,,1200.0,...presenta este apartamento triplex que ocupa un tercio de un edificio esquinero en el centro de barrio aristocrático y de embajadas de Madrid...,25.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1750000.0,"Piso de lujo de 260 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.nN1P1l1oJkG/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.11/,Comunidad de Madrid,4.0,3.0,260.0,"...Madrid, muy bien comunicada por transporte público, con fácil acceso a las arterias principales de la ciudad y con todo tipo de servicios...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1180000.0,"Piso exclusivo de 86 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.016J1o1S1l1VY/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.12/,Comunidad de Madrid,3.0,3.0,86.0,"...altos y amplia escalera de madera y forja, dispone además de ascensor de gran capacidad. Gastos de comunidad 55 €. ¿Te imaginas vivir aquí?...",10.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
750000.0,"Piso exclusivo de 85 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.51D1onc1e1H/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.13/,Comunidad de Madrid,2.0,3.0,85.0,"Se vende piso reformado con calidades de lujo en rentabilidad, actualmente está alquilado hasta 2029. Se trata de una 3ª planta interior con...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1570000.0,"Piso de lujo de 316 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.jx161OmP1219/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.14/,Comunidad de Madrid,,5.0,316.0,SUMA inmobiliaria ofrece piso ático dúplex de 316 metros construidos 140 metros de terraza con muchísima luz con estupendas vistas a la sierra...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
2500000.0,"Piso de alto standing de 223 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1_18WIg1i1QO/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.15/,Comunidad de Madrid,3.0,3.0,223.0,"Impresionante piso en venta con nueve balcones, que ofrece una combinación perfecta de elegancia, comodidad y amplitud en cada rincón. Este...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
820000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1gN1lxM1r1k1u/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.16/,Comunidad de Madrid,1.0,1.0,80.0,¡Increíble oportunidad de inversión en el corazón de Cortes! Este precioso piso de 80 metros cuadrados catastrales ha sido totalmente...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
2790000.0,"Piso de lujo de 310 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.P1AC1X1gOBT/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.17/,Comunidad de Madrid,,4.0,310.0,Este espectacular piso ha sido recientemente reformado y ha sido aclamado por las principales publicaciones de interiorismo nacionales e...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1185000.0,"Piso exclusivo de 90 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.A41TI1-1Mj8/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.18/,Comunidad de Madrid,,2.0,90.0,En pleno barrio de Goya encontramos este elegante piso con una ubicación inmejorable junto al Parque del Retiro. Está ubicado en la segunda...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1059000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.i1t1L-i15E1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.19/,Comunidad de Madrid,3.0,3.0,114.0,"Presentamos este precioso piso reformado integralmente, a estrenar, muy luminoso, con orientación oeste y una excelente ubicación próxima a la...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
990000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1ATw-ydpi/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.20/,Comunidad de Madrid,2.0,3.0,94.0,"Piso exterior con balcones, reforma de lujo y destacable luminosidad. Espectacular piso totalmente exterior en chaflán, se trata de una...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
719000.0,"Piso exclusivo de 86 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1PE1S1W819V11/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.21/,Comunidad de Madrid,2.0,2.0,86.0,"Presentamos este precioso piso exterior en una tercera planta, que ha sido reformado integralmente, ofreciendo un espacio renovado y moderno...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
3080000.0,"Piso de lujo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1X1c1P1So1D1212/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.22/,"28027, Comunidad de Madrid",4.0,3.0,317.0,"Si buscas un lienzo en blanco con excelente ubicación e inmejorable luz, te ofrecemos este espectacular piso de lujo, exterior de 317 metros...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
3185000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1J1N10f1d2L1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.23/,Comunidad de Madrid,,4.0,380.0,"Estupendo piso de 380 m² para REFORMAR en el barrio Castellana. En una segunda planta con terraza con vistas a una tranquila calle, en un...",25.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1300000.0,"Piso de alto standing de 123 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.R1r1J1o1YWT1n/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.24/,Comunidad de Madrid,2.0,3.0,123.0,Este piso con una reforma reciente de hace 4 años dispone de una distribución perfecta que te permitirá disfrutar de un ambiente tranquilo en...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1050000.0,"Piso de alto standing de 250 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.l1e1pZS1d17v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.25619trovit-web-86bb757b58-x2z4q668182a0ad8d2/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.10/cookieid.1020112668182a09607b5.21183567/pos.25/,"28027, Comunidad de Madrid",4.0,3.0,250.0,"Piso a reformar en bernabéu. Hispanoamérica. Magnifico piso en calle Serrano, piso de 250m2 actualmente ese ha utilizado como oficina por lo...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
580000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1otYQ-G1Ay/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.1/,Comunidad de Madrid,1.0,1.0,133.0,...del comedor. Los gastos de comunidad son de 22 €. La vivienda es una gran oportunidad como inversión o como vivienda. ¿Te imaginas vivir aquí?...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1350000.0,"Exclusivo ático de 401 m2 en venta Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.16-Hb1gy1DJ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.2/,Comunidad de Madrid,3.0,,401.0,"Barnes Madrid presenta este exclusivo ático-loft de estilo neoyorquino de 401m² construidos, con un amplio salón-cocina, 3 grandes...",25.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
950000.0,"Piso de alto standing de 83 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.101Nc1k1toYu/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.3/,"28001, Comunidad de Madrid",,2.0,83.0,"Magnífico piso en la calle General Pardiñas, una de las calles mas cotizadas dentro del barrio de Salamanca, por su excelente comunicación con...",14.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
3450000.0,"Piso de lujo de 231 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.151K11151041x/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.4/,Comunidad de Madrid,,3.0,231.0,"Fantástico piso familiar, recién reformado con las mejores calidades, y ubicado en el barrio de Recoletos. Situado en la quinta planta de un...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
610000.0,"Piso exclusivo de 113 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.11cU1u1WH1Tz/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.5/,Comunidad de Madrid,2.0,2.0,113.0,"Piso exterior muy luminoso para reformar en doctor esquerdo. Aproperties presenta piso exterior de 113 m², según catastro en Doctor Esquerdo...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1178000.0,"Piso de lujo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1IjYAY1k819/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.6/,Comunidad de Madrid,3.0,2.0,135.0,...pisos de 2 y 3 dormitoriosPrecios sujetos a cambios sin previo aviso hasta formalizar contrato de reserva Los precios no incluyen IVA (10%)...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
995000.0,"Piso de alto standing de 200 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.vNM1nL81Bh/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.7/,Comunidad de Madrid,3.0,2.0,200.0,"Berkshire Hathaway HomeServices La Moraleja les ofrece este estupendo piso de reciente construcción y gran terraza, en urbanización cerrada...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
559000.0,"Piso de alto standing de 105 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1at41K1Giq1h/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.8/,"28027, Comunidad de Madrid",2.0,2.0,105.0,"En la zona de Arturo Soria cerca del Liceo Francés y del metro (línea 4), se vende un bonito piso duplex de 87 metros cuadrados, totalmente...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
2500000.0,"Piso exclusivo de 399 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1R5OYf1KI1l/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.9/,Comunidad de Madrid,6.0,5.0,399.0,"Magnífico piso señorial situado en Arapiles, cerca del centro comercial de Princesa. Se encuentra en un edificio de siete plantas de fachada...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
3150000.0,"Piso de alto standing de 272 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1ep01n1N6111s/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.10/,"28001, Comunidad de Madrid",,5.0,272.0,Espectacular piso reformado y amueblado para estrenar en el Barrio de Salamanca. Esta joya de diseño y primeras calidades esta pensado tanto...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1750000.0,"Piso exclusivo en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1hdF1z1N141S1L/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.11/,Comunidad de Madrid,,3.0,155.0,...piso cuenta con trastero y plaza de garaje rotatoria en el mismo edificio. Sin duda una gran oportunidad en una emblemática calle del...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1179000.0,"Piso exclusivo de 110 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.G1I1h1_1K91e15/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.12/,Comunidad de Madrid,,2.0,110.0,"Nos complace presentarles este fantástico piso totalmente reformado, listo para entrar a vivir. Ubicado en una preciosa finca de la...",4.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
784000.0,"Piso de alto standing en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.L81L1ttJ1Jn/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.13/,Comunidad de Madrid,2.0,2.0,92.0,...pisos de 2 y 3 dormitoriosPrices subject to change without prior notice until the reservation contract is formalized Prices do not include...,30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
1295000.0,"Piso de alto standing de 251 m2 en venta en Madrid, Comunidad de Madrid",https://rd.clk.thribee.com/id.1W1GiNLel19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.278958trovit-web-86bb757b58-hp67r668182a4d6216/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.comunidad%20madrid%20piso/type.1/page.11/cookieid.102055668182a4c27a21.84807539/pos.14/,Comunidad de Madrid,4.0,3.0,251.0,"En urbanización cerrada en Arturo Soria, se vende magnifico piso de 4 habitaciones y 3 baños, salón cocina abierta al salón y lavandería...",30.0,LuxuryEstate,Madrid,trovit,venta,2024-06-30,,,
